Epoch: 0,	Training loss (MRSE): 0.818481	,Validation loss (MRSE): 0.843887	,Training loss (MSE): 2.87258e+17	,Validation loss (MSE): 1.50742e+14	,Training accuracy (MAE): -1.02605e+08	,Validation accuracy (MAE): -8.28723e+06	,Training accuracy (MRAE): 0.128242	,Validation accuracy (MRAE): 0.105946
Epoch: 252,	Training loss (MRSE): 0.584152	,Validation loss (MRSE): 0.673699	,Training loss (MSE): 7.14168e+13	,Validation loss (MSE): 4.95334e+13	,Training accuracy (MAE): -1.84842e+06	,Validation accuracy (MAE): -3.41959e+06	,Training accuracy (MRAE): 0.343364	,Validation accuracy (MRAE): 0.237328
Epoch: 253,	Training loss (MRSE): 0.583623	,Validation loss (MRSE): 0.673272	,Training loss (MSE): 6.88681e+13	,Validation loss (MSE): 4.94009e+13	,Training accuracy (MAE): -1.92187e+06	,Validation accuracy (MAE): -3.40377e+06	,Training accuracy (MRAE): 0.341531	,Validation accuracy (MRAE): 0.237681
Epoch: 254,	Training loss (MRSE): 0.583702	,Validation loss (MRSE): 0.67286	,Training loss (MSE): 7.96636e+13	,Validation loss (MSE): 4.95946e+13	,Training accuracy (MAE): -1.89999e+06	,Validation accuracy (MAE): -3.41989e+06	,Training accuracy (MRAE): 0.343443	,Validation accuracy (MRAE): 0.238011
Epoch: 255,	Training loss (MRSE): 0.583189	,Validation loss (MRSE): 0.672408	,Training loss (MSE): 7.53653e+13	,Validation loss (MSE): 4.94446e+13	,Training accuracy (MAE): -1.97118e+06	,Validation accuracy (MAE): -3.40268e+06	,Training accuracy (MRAE): 0.341562	,Validation accuracy (MRAE): 0.238421
Epoch: 256,	Training loss (MRSE): 0.583311	,Validation loss (MRSE): 0.67206	,Training loss (MSE): 8.79198e+13	,Validation loss (MSE): 4.96528e+13	,Training accuracy (MAE): -1.94764e+06	,Validation accuracy (MAE): -3.42001e+06	,Training accuracy (MRAE): 0.3435	,Validation accuracy (MRAE): 0.238692
Epoch: 257,	Training loss (MRSE): 0.582814	,Validation loss (MRSE): 0.671583	,Training loss (MSE): 8.12407e+13	,Validation loss (MSE): 4.94853e+13	,Training accuracy (MAE): -2.0148e+06	,Validation accuracy (MAE): -3.40145e+06	,Training accuracy (MRAE): 0.341573	,Validation accuracy (MRAE): 0.239164
Epoch: 258,	Training loss (MRSE): 0.582966	,Validation loss (MRSE): 0.671293	,Training loss (MSE): 9.49674e+13	,Validation loss (MSE): 4.97067e+13	,Training accuracy (MAE): -1.99882e+06	,Validation accuracy (MAE): -3.41982e+06	,Training accuracy (MRAE): 0.343545	,Validation accuracy (MRAE): 0.239382
Epoch: 259,	Training loss (MRSE): 0.582481	,Validation loss (MRSE): 0.670797	,Training loss (MSE): 8.56377e+13	,Validation loss (MSE): 4.95225e+13	,Training accuracy (MAE): -2.0466e+06	,Validation accuracy (MAE): -3.40008e+06	,Training accuracy (MRAE): 0.341589	,Validation accuracy (MRAE): 0.23991
Epoch: 260,	Training loss (MRSE): 0.582644	,Validation loss (MRSE): 0.670552	,Training loss (MSE): 9.96461e+13	,Validation loss (MSE): 4.97555e+13	,Training accuracy (MAE): -2.03357e+06	,Validation accuracy (MAE): -3.41932e+06	,Training accuracy (MRAE): 0.343605	,Validation accuracy (MRAE): 0.240083
Epoch: 261,	Training loss (MRSE): 0.582161	,Validation loss (MRSE): 0.670039	,Training loss (MSE): 8.78517e+13	,Validation loss (MSE): 4.95558e+13	,Training accuracy (MAE): -2.06228e+06	,Validation accuracy (MAE): -3.39861e+06	,Training accuracy (MRAE): 0.341645	,Validation accuracy (MRAE): 0.240658
Epoch: 262,	Training loss (MRSE): 0.582317	,Validation loss (MRSE): 0.669824	,Training loss (MSE): 1.00888e+14	,Validation loss (MSE): 4.97965e+13	,Training accuracy (MAE): -2.04176e+06	,Validation accuracy (MAE): -3.41837e+06	,Training accuracy (MRAE): 0.343702	,Validation accuracy (MRAE): 0.240794
Epoch: 263,	Training loss (MRSE): 0.581821	,Validation loss (MRSE): 0.669284	,Training loss (MSE): 8.736e+13	,Validation loss (MSE): 4.95836e+13	,Training accuracy (MAE): -2.05797e+06	,Validation accuracy (MAE): -3.39698e+06	,Training accuracy (MRAE): 0.34177	,Validation accuracy (MRAE): 0.241427
Epoch: 264,	Training loss (MRSE): 0.581949	,Validation loss (MRSE): 0.66909	,Training loss (MSE): 9.86047e+13	,Validation loss (MSE): 4.98261e+13	,Training accuracy (MAE): -2.02324e+06	,Validation accuracy (MAE): -3.41681e+06	,Training accuracy (MRAE): 0.343871	,Validation accuracy (MRAE): 0.24153
Epoch: 265,	Training loss (MRSE): 0.581419	,Validation loss (MRSE): 0.668521	,Training loss (MSE): 8.45291e+13	,Validation loss (MSE): 4.96035e+13	,Training accuracy (MAE): -2.03587e+06	,Validation accuracy (MAE): -3.39509e+06	,Training accuracy (MRAE): 0.342002	,Validation accuracy (MRAE): 0.242213
Epoch: 266,	Training loss (MRSE): 0.581506	,Validation loss (MRSE): 0.668332	,Training loss (MSE): 9.3511e+13	,Validation loss (MSE): 4.98406e+13	,Training accuracy (MAE): -1.98215e+06	,Validation accuracy (MAE): -3.41447e+06	,Training accuracy (MRAE): 0.344138	,Validation accuracy (MRAE): 0.242295
Epoch: 267,	Training loss (MRSE): 0.580949	,Validation loss (MRSE): 0.667729	,Training loss (MSE): 7.99341e+13	,Validation loss (MSE): 4.96107e+13	,Training accuracy (MAE): -1.99918e+06	,Validation accuracy (MAE): -3.39456e+06	,Training accuracy (MRAE): 0.342335	,Validation accuracy (MRAE): 0.242728
Epoch: 268,	Training loss (MRSE): 0.581035	,Validation loss (MRSE): 0.667537	,Training loss (MSE): 8.66379e+13	,Validation loss (MSE): 4.98392e+13	,Training accuracy (MAE): -1.92572e+06	,Validation accuracy (MAE): -3.41137e+06	,Training accuracy (MRAE): 0.344437	,Validation accuracy (MRAE): 0.2431
Epoch: 269,	Training loss (MRSE): 0.580516	,Validation loss (MRSE): 0.666899	,Training loss (MSE): 7.45144e+13	,Validation loss (MSE): 4.96096e+13	,Training accuracy (MAE): -1.95516e+06	,Validation accuracy (MAE): -3.39662e+06	,Training accuracy (MRAE): 0.342637	,Validation accuracy (MRAE): 0.242839
Epoch: 270,	Training loss (MRSE): 0.580659	,Validation loss (MRSE): 0.66671	,Training loss (MSE): 7.92779e+13	,Validation loss (MSE): 4.98344e+13	,Training accuracy (MAE): -1.86381e+06	,Validation accuracy (MAE): -3.40853e+06	,Training accuracy (MRAE): 0.344619	,Validation accuracy (MRAE): 0.243952
Epoch: 271,	Training loss (MRSE): 0.580212	,Validation loss (MRSE): 0.666036	,Training loss (MSE): 6.89788e+13	,Validation loss (MSE): 4.96155e+13	,Training accuracy (MAE): -1.90951e+06	,Validation accuracy (MAE): -3.39967e+06	,Training accuracy (MRAE): 0.342778	,Validation accuracy (MRAE): 0.243006
Epoch: 272,	Training loss (MRSE): 0.5804	,Validation loss (MRSE): 0.665869	,Training loss (MSE): 7.23928e+13	,Validation loss (MSE): 4.98463e+13	,Training accuracy (MAE): -1.80647e+06	,Validation accuracy (MAE): -3.41244e+06	,Training accuracy (MRAE): 0.344635	,Validation accuracy (MRAE): 0.244048
Epoch: 273,	Training loss (MRSE): 0.579994	,Validation loss (MRSE): 0.665166	,Training loss (MSE): 6.39477e+13	,Validation loss (MSE): 4.9639e+13	,Training accuracy (MAE): -1.86668e+06	,Validation accuracy (MAE): -3.40437e+06	,Training accuracy (MRAE): 0.342839	,Validation accuracy (MRAE): 0.243213
Epoch: 274,	Training loss (MRSE): 0.580187	,Validation loss (MRSE): 0.665027	,Training loss (MSE): 6.64653e+13	,Validation loss (MSE): 4.98697e+13	,Training accuracy (MAE): -1.75764e+06	,Validation accuracy (MAE): -3.41722e+06	,Training accuracy (MRAE): 0.344606	,Validation accuracy (MRAE): 0.244179
Epoch: 275,	Training loss (MRSE): 0.579777	,Validation loss (MRSE): 0.664272	,Training loss (MSE): 5.98399e+13	,Validation loss (MSE): 4.96557e+13	,Training accuracy (MAE): -1.82887e+06	,Validation accuracy (MAE): -3.40817e+06	,Training accuracy (MRAE): 0.342954	,Validation accuracy (MRAE): 0.243456
Epoch: 276,	Training loss (MRSE): 0.579956	,Validation loss (MRSE): 0.664151	,Training loss (MSE): 6.18925e+13	,Validation loss (MSE): 4.98677e+13	,Training accuracy (MAE): -1.71668e+06	,Validation accuracy (MAE): -3.41948e+06	,Training accuracy (MRAE): 0.344649	,Validation accuracy (MRAE): 0.244347
Epoch: 277,	Training loss (MRSE): 0.579523	,Validation loss (MRSE): 0.663331	,Training loss (MSE): 5.68401e+13	,Validation loss (MSE): 4.96374e+13	,Training accuracy (MAE): -1.79889e+06	,Validation accuracy (MAE): -3.40862e+06	,Training accuracy (MRAE): 0.34312	,Validation accuracy (MRAE): 0.243727
Epoch: 278,	Training loss (MRSE): 0.579691	,Validation loss (MRSE): 0.66323	,Training loss (MSE): 5.87534e+13	,Validation loss (MSE): 4.98293e+13	,Training accuracy (MAE): -1.68632e+06	,Validation accuracy (MAE): -3.41843e+06	,Training accuracy (MRAE): 0.344735	,Validation accuracy (MRAE): 0.244553
Epoch: 279,	Training loss (MRSE): 0.579237	,Validation loss (MRSE): 0.662355	,Training loss (MSE): 5.49139e+13	,Validation loss (MSE): 4.95911e+13	,Training accuracy (MAE): -1.77782e+06	,Validation accuracy (MAE): -3.4065e+06	,Training accuracy (MRAE): 0.343292	,Validation accuracy (MRAE): 0.244033
Epoch: 280,	Training loss (MRSE): 0.579405	,Validation loss (MRSE): 0.662286	,Training loss (MSE): 5.69679e+13	,Validation loss (MSE): 4.97711e+13	,Training accuracy (MAE): -1.66794e+06	,Validation accuracy (MAE): -3.41553e+06	,Training accuracy (MRAE): 0.344842	,Validation accuracy (MRAE): 0.244808
Epoch: 281,	Training loss (MRSE): 0.578931	,Validation loss (MRSE): 0.66136	,Training loss (MSE): 5.40768e+13	,Validation loss (MSE): 4.95327e+13	,Training accuracy (MAE): -1.76674e+06	,Validation accuracy (MAE): -3.40321e+06	,Training accuracy (MRAE): 0.343462	,Validation accuracy (MRAE): 0.244379
Epoch: 282,	Training loss (MRSE): 0.579107	,Validation loss (MRSE): 0.661334	,Training loss (MSE): 5.64385e+13	,Validation loss (MSE): 4.97069e+13	,Training accuracy (MAE): -1.66128e+06	,Validation accuracy (MAE): -3.41192e+06	,Training accuracy (MRAE): 0.344966	,Validation accuracy (MRAE): 0.245108
Epoch: 283,	Training loss (MRSE): 0.578613	,Validation loss (MRSE): 0.660356	,Training loss (MSE): 5.42958e+13	,Validation loss (MSE): 4.94684e+13	,Training accuracy (MAE): -1.76572e+06	,Validation accuracy (MAE): -3.39929e+06	,Training accuracy (MRAE): 0.343633	,Validation accuracy (MRAE): 0.244763
Epoch: 284,	Training loss (MRSE): 0.578801	,Validation loss (MRSE): 0.660381	,Training loss (MSE): 5.71867e+13	,Validation loss (MSE): 4.96413e+13	,Training accuracy (MAE): -1.6664e+06	,Validation accuracy (MAE): -3.40798e+06	,Training accuracy (MRAE): 0.345106	,Validation accuracy (MRAE): 0.245452
Epoch: 285,	Training loss (MRSE): 0.578286	,Validation loss (MRSE): 0.659351	,Training loss (MSE): 5.54046e+13	,Validation loss (MSE): 4.94031e+13	,Training accuracy (MAE): -1.7736e+06	,Validation accuracy (MAE): -3.39515e+06	,Training accuracy (MRAE): 0.343804	,Validation accuracy (MRAE): 0.245177
Epoch: 286,	Training loss (MRSE): 0.578489	,Validation loss (MRSE): 0.659437	,Training loss (MSE): 5.9076e+13	,Validation loss (MSE): 4.95762e+13	,Training accuracy (MAE): -1.68206e+06	,Validation accuracy (MAE): -3.40393e+06	,Training accuracy (MRAE): 0.345264	,Validation accuracy (MRAE): 0.245824
Epoch: 287,	Training loss (MRSE): 0.577952	,Validation loss (MRSE): 0.658365	,Training loss (MSE): 5.73543e+13	,Validation loss (MSE): 4.93359e+13	,Training accuracy (MAE): -1.78933e+06	,Validation accuracy (MAE): -3.39081e+06	,Training accuracy (MRAE): 0.343982	,Validation accuracy (MRAE): 0.2456
Epoch: 288,	Training loss (MRSE): 0.578173	,Validation loss (MRSE): 0.658512	,Training loss (MSE): 6.18657e+13	,Validation loss (MSE): 4.95099e+13	,Training accuracy (MAE): -1.70575e+06	,Validation accuracy (MAE): -3.3997e+06	,Training accuracy (MRAE): 0.345441	,Validation accuracy (MRAE): 0.246212
Epoch: 289,	Training loss (MRSE): 0.577611	,Validation loss (MRSE): 0.657396	,Training loss (MSE): 6.00313e+13	,Validation loss (MSE): 4.92663e+13	,Training accuracy (MAE): -1.81164e+06	,Validation accuracy (MAE): -3.38621e+06	,Training accuracy (MRAE): 0.344168	,Validation accuracy (MRAE): 0.246039
Epoch: 290,	Training loss (MRSE): 0.577852	,Validation loss (MRSE): 0.657615	,Training loss (MSE): 6.55634e+13	,Validation loss (MSE): 4.94433e+13	,Training accuracy (MAE): -1.73725e+06	,Validation accuracy (MAE): -3.39538e+06	,Training accuracy (MRAE): 0.345634	,Validation accuracy (MRAE): 0.246607
Epoch: 291,	Training loss (MRSE): 0.577262	,Validation loss (MRSE): 0.656456	,Training loss (MSE): 6.32393e+13	,Validation loss (MSE): 4.91949e+13	,Training accuracy (MAE): -1.83804e+06	,Validation accuracy (MAE): -3.38146e+06	,Training accuracy (MRAE): 0.344365	,Validation accuracy (MRAE): 0.246474
Epoch: 292,	Training loss (MRSE): 0.577523	,Validation loss (MRSE): 0.656741	,Training loss (MSE): 6.9857e+13	,Validation loss (MSE): 4.93744e+13	,Training accuracy (MAE): -1.7728e+06	,Validation accuracy (MAE): -3.39084e+06	,Training accuracy (MRAE): 0.34585	,Validation accuracy (MRAE): 0.247012
Epoch: 293,	Training loss (MRSE): 0.576907	,Validation loss (MRSE): 0.655547	,Training loss (MSE): 6.67635e+13	,Validation loss (MSE): 4.91209e+13	,Training accuracy (MAE): -1.86646e+06	,Validation accuracy (MAE): -3.37648e+06	,Training accuracy (MRAE): 0.344578	,Validation accuracy (MRAE): 0.246909
Epoch: 294,	Training loss (MRSE): 0.577191	,Validation loss (MRSE): 0.655894	,Training loss (MSE): 7.43058e+13	,Validation loss (MSE): 4.93028e+13	,Training accuracy (MAE): -1.80852e+06	,Validation accuracy (MAE): -3.38606e+06	,Training accuracy (MRAE): 0.346083	,Validation accuracy (MRAE): 0.247417
Epoch: 295,	Training loss (MRSE): 0.57655	,Validation loss (MRSE): 0.654674	,Training loss (MSE): 7.02134e+13	,Validation loss (MSE): 4.90448e+13	,Training accuracy (MAE): -1.89386e+06	,Validation accuracy (MAE): -3.37132e+06	,Training accuracy (MRAE): 0.344805	,Validation accuracy (MRAE): 0.247336
Epoch: 296,	Training loss (MRSE): 0.576855	,Validation loss (MRSE): 0.655073	,Training loss (MSE): 7.85436e+13	,Validation loss (MSE): 4.92292e+13	,Training accuracy (MAE): -1.84156e+06	,Validation accuracy (MAE): -3.38112e+06	,Training accuracy (MRAE): 0.346329	,Validation accuracy (MRAE): 0.24782
Epoch: 297,	Training loss (MRSE): 0.576188	,Validation loss (MRSE): 0.653842	,Training loss (MSE): 7.32131e+13	,Validation loss (MSE): 4.89681e+13	,Training accuracy (MAE): -1.91665e+06	,Validation accuracy (MAE): -3.36606e+06	,Training accuracy (MRAE): 0.345049	,Validation accuracy (MRAE): 0.247751
Epoch: 298,	Training loss (MRSE): 0.576512	,Validation loss (MRSE): 0.65428	,Training loss (MSE): 8.204e+13	,Validation loss (MSE): 4.91538e+13	,Training accuracy (MAE): -1.86807e+06	,Validation accuracy (MAE): -3.37604e+06	,Training accuracy (MRAE): 0.346591	,Validation accuracy (MRAE): 0.248213
Epoch: 299,	Training loss (MRSE): 0.57582	,Validation loss (MRSE): 0.653041	,Training loss (MSE): 7.54471e+13	,Validation loss (MSE): 4.88916e+13	,Training accuracy (MAE): -1.93293e+06	,Validation accuracy (MAE): -3.3608e+06	,Training accuracy (MRAE): 0.345311	,Validation accuracy (MRAE): 0.24816
Epoch: 300,	Training loss (MRSE): 0.576154	,Validation loss (MRSE): 0.65351	,Training loss (MSE): 8.44353e+13	,Validation loss (MSE): 4.90771e+13	,Training accuracy (MAE): -1.88534e+06	,Validation accuracy (MAE): -3.37084e+06	,Training accuracy (MRAE): 0.34687	,Validation accuracy (MRAE): 0.248601
Epoch: 301,	Training loss (MRSE): 0.575435	,Validation loss (MRSE): 0.652271	,Training loss (MSE): 7.66911e+13	,Validation loss (MSE): 4.88168e+13	,Training accuracy (MAE): -1.94082e+06	,Validation accuracy (MAE): -3.35563e+06	,Training accuracy (MRAE): 0.345601	,Validation accuracy (MRAE): 0.24856
Epoch: 302,	Training loss (MRSE): 0.575776	,Validation loss (MRSE): 0.652752	,Training loss (MSE): 8.54568e+13	,Validation loss (MSE): 4.90009e+13	,Training accuracy (MAE): -1.89181e+06	,Validation accuracy (MAE): -3.36567e+06	,Training accuracy (MRAE): 0.347169	,Validation accuracy (MRAE): 0.248986
Epoch: 303,	Training loss (MRSE): 0.575032	,Validation loss (MRSE): 0.651523	,Training loss (MSE): 7.69812e+13	,Validation loss (MSE): 4.8745e+13	,Training accuracy (MAE): -1.94097e+06	,Validation accuracy (MAE): -3.35063e+06	,Training accuracy (MRAE): 0.345913	,Validation accuracy (MRAE): 0.248955
Epoch: 304,	Training loss (MRSE): 0.575379	,Validation loss (MRSE): 0.652006	,Training loss (MSE): 8.52449e+13	,Validation loss (MSE): 4.89271e+13	,Training accuracy (MAE): -1.88858e+06	,Validation accuracy (MAE): -3.36065e+06	,Training accuracy (MRAE): 0.347483	,Validation accuracy (MRAE): 0.249365
Epoch: 305,	Training loss (MRSE): 0.574617	,Validation loss (MRSE): 0.650793	,Training loss (MSE): 7.63167e+13	,Validation loss (MSE): 4.86787e+13	,Training accuracy (MAE): -1.93343e+06	,Validation accuracy (MAE): -3.346e+06	,Training accuracy (MRAE): 0.346247	,Validation accuracy (MRAE): 0.249346
Epoch: 306,	Training loss (MRSE): 0.574972	,Validation loss (MRSE): 0.651265	,Training loss (MSE): 8.39207e+13	,Validation loss (MSE): 4.88579e+13	,Training accuracy (MAE): -1.87649e+06	,Validation accuracy (MAE): -3.3559e+06	,Training accuracy (MRAE): 0.347808	,Validation accuracy (MRAE): 0.249747
Epoch: 307,	Training loss (MRSE): 0.574199	,Validation loss (MRSE): 0.65007	,Training loss (MSE): 7.48621e+13	,Validation loss (MSE): 4.86182e+13	,Training accuracy (MAE): -1.91938e+06	,Validation accuracy (MAE): -3.34171e+06	,Training accuracy (MRAE): 0.346592	,Validation accuracy (MRAE): 0.24974
Epoch: 308,	Training loss (MRSE): 0.574569	,Validation loss (MRSE): 0.650532	,Training loss (MSE): 8.17517e+13	,Validation loss (MSE): 4.87942e+13	,Training accuracy (MAE): -1.85749e+06	,Validation accuracy (MAE): -3.35145e+06	,Training accuracy (MRAE): 0.348134	,Validation accuracy (MRAE): 0.250122
Epoch: 309,	Training loss (MRSE): 0.573793	,Validation loss (MRSE): 0.649357	,Training loss (MSE): 7.29197e+13	,Validation loss (MSE): 4.85652e+13	,Training accuracy (MAE): -1.90119e+06	,Validation accuracy (MAE): -3.33782e+06	,Training accuracy (MRAE): 0.346934	,Validation accuracy (MRAE): 0.250133
Epoch: 310,	Training loss (MRSE): 0.574186	,Validation loss (MRSE): 0.649811	,Training loss (MSE): 7.91624e+13	,Validation loss (MSE): 4.87384e+13	,Training accuracy (MAE): -1.8349e+06	,Validation accuracy (MAE): -3.34742e+06	,Training accuracy (MRAE): 0.348451	,Validation accuracy (MRAE): 0.250492
Epoch: 311,	Training loss (MRSE): 0.573417	,Validation loss (MRSE): 0.648656	,Training loss (MSE): 7.08059e+13	,Validation loss (MSE): 4.85193e+13	,Training accuracy (MAE): -1.88125e+06	,Validation accuracy (MAE): -3.33428e+06	,Training accuracy (MRAE): 0.347258	,Validation accuracy (MRAE): 0.250524
Epoch: 312,	Training loss (MRSE): 0.573837	,Validation loss (MRSE): 0.649098	,Training loss (MSE): 7.64701e+13	,Validation loss (MSE): 4.86896e+13	,Training accuracy (MAE): -1.81091e+06	,Validation accuracy (MAE): -3.34366e+06	,Training accuracy (MRAE): 0.348747	,Validation accuracy (MRAE): 0.250862
Epoch: 313,	Training loss (MRSE): 0.573085	,Validation loss (MRSE): 0.647965	,Training loss (MSE): 6.86461e+13	,Validation loss (MSE): 4.84812e+13	,Training accuracy (MAE): -1.86082e+06	,Validation accuracy (MAE): -3.33106e+06	,Training accuracy (MRAE): 0.347548	,Validation accuracy (MRAE): 0.250918
Epoch: 314,	Training loss (MRSE): 0.57354	,Validation loss (MRSE): 0.648409	,Training loss (MSE): 7.39857e+13	,Validation loss (MSE): 4.86489e+13	,Training accuracy (MAE): -1.78809e+06	,Validation accuracy (MAE): -3.34026e+06	,Training accuracy (MRAE): 0.349009	,Validation accuracy (MRAE): 0.251225
Epoch: 315,	Training loss (MRSE): 0.57281	,Validation loss (MRSE): 0.647305	,Training loss (MSE): 6.67019e+13	,Validation loss (MSE): 4.8451e+13	,Training accuracy (MAE): -1.84219e+06	,Validation accuracy (MAE): -3.32822e+06	,Training accuracy (MRAE): 0.347791	,Validation accuracy (MRAE): 0.251299
Epoch: 316,	Training loss (MRSE): 0.573302	,Validation loss (MRSE): 0.647761	,Training loss (MSE): 7.1848e+13	,Validation loss (MSE): 4.86171e+13	,Training accuracy (MAE): -1.76821e+06	,Validation accuracy (MAE): -3.33734e+06	,Training accuracy (MRAE): 0.349234	,Validation accuracy (MRAE): 0.251573
Epoch: 317,	Training loss (MRSE): 0.572599	,Validation loss (MRSE): 0.646701	,Training loss (MSE): 6.50966e+13	,Validation loss (MSE): 4.84299e+13	,Training accuracy (MAE): -1.82644e+06	,Validation accuracy (MAE): -3.32594e+06	,Training accuracy (MRAE): 0.347973	,Validation accuracy (MRAE): 0.251655
Epoch: 318,	Training loss (MRSE): 0.573119	,Validation loss (MRSE): 0.647189	,Training loss (MSE): 7.02039e+13	,Validation loss (MSE): 4.85963e+13	,Training accuracy (MAE): -1.75276e+06	,Validation accuracy (MAE): -3.33521e+06	,Training accuracy (MRAE): 0.349378	,Validation accuracy (MRAE): 0.251885
Epoch: 319,	Training loss (MRSE): 0.572435	,Validation loss (MRSE): 0.646213	,Training loss (MSE): 6.38795e+13	,Validation loss (MSE): 4.84243e+13	,Training accuracy (MAE): -1.81467e+06	,Validation accuracy (MAE): -3.32498e+06	,Training accuracy (MRAE): 0.348105	,Validation accuracy (MRAE): 0.251939
Epoch: 320,	Training loss (MRSE): 0.572958	,Validation loss (MRSE): 0.646786	,Training loss (MSE): 6.92552e+13	,Validation loss (MSE): 4.85958e+13	,Training accuracy (MAE): -1.74441e+06	,Validation accuracy (MAE): -3.33494e+06	,Training accuracy (MRAE): 0.349426	,Validation accuracy (MRAE): 0.252085
Epoch: 321,	Training loss (MRSE): 0.572268	,Validation loss (MRSE): 0.646058	,Training loss (MSE): 6.30295e+13	,Validation loss (MSE): 4.84547e+13	,Training accuracy (MAE): -1.80622e+06	,Validation accuracy (MAE): -3.32769e+06	,Training accuracy (MRAE): 0.348275	,Validation accuracy (MRAE): 0.251944
Epoch: 322,	Training loss (MRSE): 0.572746	,Validation loss (MRSE): 0.646864	,Training loss (MSE): 6.88968e+13	,Validation loss (MSE): 4.86497e+13	,Training accuracy (MAE): -1.74168e+06	,Validation accuracy (MAE): -3.34026e+06	,Training accuracy (MRAE): 0.349591	,Validation accuracy (MRAE): 0.251848
Epoch: 323,	Training loss (MRSE): 0.571989	,Validation loss (MRSE): 0.646861	,Training loss (MSE): 6.25378e+13	,Validation loss (MSE): 4.85866e+13	,Training accuracy (MAE): -1.80103e+06	,Validation accuracy (MAE): -3.34119e+06	,Training accuracy (MRAE): 0.348592	,Validation accuracy (MRAE): 0.25099
Epoch: 324,	Training loss (MRSE): 0.57237	,Validation loss (MRSE): 0.648009	,Training loss (MSE): 6.89588e+13	,Validation loss (MSE): 4.88286e+13	,Training accuracy (MAE): -1.73881e+06	,Validation accuracy (MAE): -3.35838e+06	,Training accuracy (MRAE): 0.350318	,Validation accuracy (MRAE): 0.250504
Epoch: 325,	Training loss (MRSE): 0.571517	,Validation loss (MRSE): 0.64869	,Training loss (MSE): 6.23282e+13	,Validation loss (MSE): 4.88594e+13	,Training accuracy (MAE): -1.80605e+06	,Validation accuracy (MAE): -3.36776e+06	,Training accuracy (MRAE): 0.348963	,Validation accuracy (MRAE): 0.249066
Epoch: 326,	Training loss (MRSE): 0.571901	,Validation loss (MRSE): 0.649579	,Training loss (MSE): 6.90121e+13	,Validation loss (MSE): 4.91172e+13	,Training accuracy (MAE): -1.73897e+06	,Validation accuracy (MAE): -3.38455e+06	,Training accuracy (MRAE): 0.351241	,Validation accuracy (MRAE): 0.248854
Epoch: 327,	Training loss (MRSE): 0.571178	,Validation loss (MRSE): 0.650143	,Training loss (MSE): 6.23333e+13	,Validation loss (MSE): 4.92009e+13	,Training accuracy (MAE): -1.80848e+06	,Validation accuracy (MAE): -3.39593e+06	,Training accuracy (MRAE): 0.350275	,Validation accuracy (MRAE): 0.247845
Epoch: 328,	Training loss (MRSE): 0.571768	,Validation loss (MRSE): 0.65097	,Training loss (MSE): 6.93712e+13	,Validation loss (MSE): 4.954e+13	,Training accuracy (MAE): -1.75242e+06	,Validation accuracy (MAE): -3.41716e+06	,Training accuracy (MRAE): 0.351716	,Validation accuracy (MRAE): 0.24795
Epoch: 329,	Training loss (MRSE): 0.571353	,Validation loss (MRSE): 0.651096	,Training loss (MSE): 6.16976e+13	,Validation loss (MSE): 4.95372e+13	,Training accuracy (MAE): -1.81937e+06	,Validation accuracy (MAE): -3.41989e+06	,Training accuracy (MRAE): 0.348882	,Validation accuracy (MRAE): 0.247888
Epoch: 330,	Training loss (MRSE): 0.571924	,Validation loss (MRSE): 0.652547	,Training loss (MSE): 7.17491e+13	,Validation loss (MSE): 4.98541e+13	,Training accuracy (MAE): -1.78349e+06	,Validation accuracy (MAE): -3.44035e+06	,Training accuracy (MRAE): 0.3508	,Validation accuracy (MRAE): 0.247625
Epoch: 331,	Training loss (MRSE): 0.57132	,Validation loss (MRSE): 0.652582	,Training loss (MSE): 6.24398e+13	,Validation loss (MSE): 4.97511e+13	,Training accuracy (MAE): -1.82473e+06	,Validation accuracy (MAE): -3.4353e+06	,Training accuracy (MRAE): 0.348834	,Validation accuracy (MRAE): 0.247706
Epoch: 332,	Training loss (MRSE): 0.571928	,Validation loss (MRSE): 0.653901	,Training loss (MSE): 7.34183e+13	,Validation loss (MSE): 5.00498e+13	,Training accuracy (MAE): -1.80613e+06	,Validation accuracy (MAE): -3.45294e+06	,Training accuracy (MRAE): 0.350848	,Validation accuracy (MRAE): 0.247617
Epoch: 333,	Training loss (MRSE): 0.571365	,Validation loss (MRSE): 0.653573	,Training loss (MSE): 6.38996e+13	,Validation loss (MSE): 4.99175e+13	,Training accuracy (MAE): -1.84291e+06	,Validation accuracy (MAE): -3.4445e+06	,Training accuracy (MRAE): 0.348836	,Validation accuracy (MRAE): 0.248069
Epoch: 334,	Training loss (MRSE): 0.57206	,Validation loss (MRSE): 0.654852	,Training loss (MSE): 7.61714e+13	,Validation loss (MSE): 5.0217e+13	,Training accuracy (MAE): -1.83593e+06	,Validation accuracy (MAE): -3.46111e+06	,Training accuracy (MRAE): 0.350824	,Validation accuracy (MRAE): 0.248075
Epoch: 335,	Training loss (MRSE): 0.571531	,Validation loss (MRSE): 0.654266	,Training loss (MSE): 6.56185e+13	,Validation loss (MSE): 5.00671e+13	,Training accuracy (MAE): -1.86524e+06	,Validation accuracy (MAE): -3.4512e+06	,Training accuracy (MRAE): 0.348752	,Validation accuracy (MRAE): 0.248706
