Epoch: 0, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0636, Validation accuracy (MRAE): 0.2514
Epoch: 1942, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2356, Validation accuracy (MRAE): 0.2036
Epoch: 1944, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1835, Validation accuracy (MRAE): 0.1936
Epoch: 1946, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1978, Validation accuracy (MRAE): 0.1897
Epoch: 1948, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2379, Validation accuracy (MRAE): 0.1955
Epoch: 1950, Training loss (MRSE): -0.0071, Validation loss (MRSE): -0.0071, Training loss (MSE): -0.0071, Validation loss (MSE): -0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2318, Validation accuracy (MRAE): 0.2042
Epoch: 1952, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2183, Validation accuracy (MRAE): 0.2142
Epoch: 1954, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2143, Validation accuracy (MRAE): 0.2088
Epoch: 1956, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1701, Validation accuracy (MRAE): 0.1970
Epoch: 1958, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1578, Validation accuracy (MRAE): 0.1869
Epoch: 1960, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1900, Validation accuracy (MRAE): 0.1806
Epoch: 1962, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2554, Validation accuracy (MRAE): 0.1803
Epoch: 1964, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2838, Validation accuracy (MRAE): 0.1841
Epoch: 1966, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2474, Validation accuracy (MRAE): 0.1946
Epoch: 1968, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1952, Validation accuracy (MRAE): 0.2015
Epoch: 1970, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2082, Validation accuracy (MRAE): 0.1911
Epoch: 1972, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2419, Validation accuracy (MRAE): 0.1852
Epoch: 1974, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2188, Validation accuracy (MRAE): 0.1907
Epoch: 1976, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1680, Validation accuracy (MRAE): 0.1865
Epoch: 1978, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1498, Validation accuracy (MRAE): 0.1787
Epoch: 1980, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1715, Validation accuracy (MRAE): 0.1805
Epoch: 1982, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1986, Validation accuracy (MRAE): 0.1901
Epoch: 1984, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1742, Validation accuracy (MRAE): 0.1945
Epoch: 1986, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1598, Validation accuracy (MRAE): 0.1968
Epoch: 1988, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1567, Validation accuracy (MRAE): 0.2015
Epoch: 1990, Training loss (MRSE): 0.0071, Validation loss (MRSE): 0.0071, Training loss (MSE): 0.0071, Validation loss (MSE): 0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1656, Validation accuracy (MRAE): 0.2116
Epoch: 1992, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1984, Validation accuracy (MRAE): 0.2209
Epoch: 1994, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2039, Validation accuracy (MRAE): 0.2213
Epoch: 1996, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1673, Validation accuracy (MRAE): 0.2143
Epoch: 1998, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1536, Validation accuracy (MRAE): 0.2024
Training time: 6689.8726s
Final results:
Training data:
For benchmark_repeated_hash____hash_1024_6179,	Prediction,	Prediction: 	3388.11, Target: 	6179 
For benchmark_codelet_libraries_default_daala_dct_c_compute_mse_line8488_8____dct_c_compute_mse_line8488_loop_c_8_c_97832,	Prediction,	Prediction: 	25303890, Target: 	97832 
For benchmark_codelet_npb_LU_lu_c_rhs_line2418_0____lu_c_rhs_line2418_loop_c_0_c_5663690,	Prediction,	Prediction: 	589355.25, Target: 	5663690 
For benchmark_codelet_tsvc____tsc_c_s319_line3714_loop_c_0_c_192067,	Prediction,	Prediction: 	8127666, Target: 	192067 
For benchmark_mat_mul____mat_mult_512_ijk_700243008,	Prediction,	Prediction: 	46136000, Target: 	700243000 
For benchmark_array_min____u16_min_simd256_81,	Prediction,	Prediction: 	13438.8, Target: 	81 
For benchmark_codelet_npb_UA_SNU_utils_c_reciprocal_line43_0____utils_c_reciprocal_line43_loop_c_0_c_313512,	Prediction,	Prediction: 	568089.3, Target: 	313512 
For benchmark_codelet_npb_SP_sp_c_y_solve_line2675_0____sp_c_y_solve_line2675_loop_c_0_c_27289,	Prediction,	Prediction: 	1181360.9, Target: 	27289 
For benchmark_fibonacci____fib_float_fast_exp_4,	Prediction,	Prediction: 	71425.46, Target: 	4 
For benchmark_codelet_spec2000____vpr_stats_routing_line88_1124,	Prediction,	Prediction: 	10391740, Target: 	1124 
For benchmark_codelet_tsvc____tsc_c_s256_line2595_loop_c_1_c_468595,	Prediction,	Prediction: 	68899.2, Target: 	468595 
For benchmark_codelet_npb_SP_sp_c_lhsx_line930_0____sp_c_lhsx_line930_loop_c_0_c_11467600,	Prediction,	Prediction: 	2099931.8, Target: 	11467600 
For benchmark_mat_mul____mat_mult_512_kij_88750200,	Prediction,	Prediction: 	8115812.5, Target: 	88750200 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1031_0____lloops_c_kernels_line1031_loop_c_0_c_3064,	Prediction,	Prediction: 	116175.77, Target: 	3064 
For benchmark_array_min____u32_min_simd256_164,	Prediction,	Prediction: 	4201.911, Target: 	164 
For benchmark_array_copy____u64_copy_no_simd_151,	Prediction,	Prediction: 	846.60614, Target: 	151 
For benchmark_array_min____f64_min_simd256_291,	Prediction,	Prediction: 	29770.09, Target: 	291 
For benchmark_mat_mul____mat_mult_8_kij_170,	Prediction,	Prediction: 	10842009, Target: 	170 
For benchmark_codelet_polybench_stencils_adi_adi_c_init_array_line31_0____adi_c_init_array_line31_loop_c_0_c_4426060,	Prediction,	Prediction: 	1510.45, Target: 	4426060 
For benchmark_poisson____relative_forward_error_26687,	Prediction,	Prediction: 	34.65334, Target: 	26687 
For benchmark_codelet_polybench_linear_algebra_blas_symm_symm_c_init_array_line37_jl0f4_tl1s128_tl2s128____symm_c_init_array_line37_loop_c_8_c_23205900,	Prediction,	Prediction: 	163.48, Target: 	23205900 
For benchmark_codelet_polybench_linear_algebra_kernels_doitgen_doitgen_c_init_array_line32_0____doitgen_c_init_array_line32_loop_c_0_c_53176900,	Prediction,	Prediction: 	34078000, Target: 	53176900 
For benchmark_codelet_liblinear____c_l2r_l2_svc_fun_sub_xtv_line323_9370920,	Prediction,	Prediction: 	8053952.5, Target: 	9370920 
For benchmark_codelet_npb_SP_sp_c_y_solve_line2675_120____sp_c_y_solve_line2675_loop_c_120_c_11072,	Prediction,	Prediction: 	6179.39, Target: 	11072 
For benchmark_codelet_tsvc____tsc_c_s1281_line3194_loop_c_0_c_21748,	Prediction,	Prediction: 	41644256, Target: 	21748 
For benchmark_codelet_tsvc____tsc_c_s313_line3509_loop_c_0_c_96026,	Prediction,	Prediction: 	351537, Target: 	96025.9 
For benchmark_codelet_npb_SP_sp_c_rhs_norm_line264_3____sp_c_rhs_norm_line264_loop_c_3_c_2760280,	Prediction,	Prediction: 	395847.4, Target: 	2760280 
For benchmark_array_copy____f64_copy_simd256_46,	Prediction,	Prediction: 	134.59293, Target: 	46 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1351_64____lloops_c_kernels_line1351_loop_c_64_c_5559,	Prediction,	Prediction: 	89431784, Target: 	5559 
For benchmark_mat_mul____mat_mult_128_kij_987436,	Prediction,	Prediction: 	797723.3, Target: 	987435 
For benchmark_codelet_npb_UA_SNU_adapt_c_remap_line894_288____adapt_c_remap_line894_loop_c_288_c_2323,	Prediction,	Prediction: 	8.10205, Target: 	2323 
For benchmark_codelet_tsvc____tsc_c_s1213_line1909_loop_c_0_c_66169,	Prediction,	Prediction: 	2398103, Target: 	66169 
For benchmark_codelet_npb_SP_sp_c_rhs_norm_line264_0____sp_c_rhs_norm_line264_loop_c_0_c_847476,	Prediction,	Prediction: 	7386805, Target: 	847476 
For benchmark_codelet_npb_BT_bt_c_rhs_norm_line261_0____bt_c_rhs_norm_line261_loop_c_0_c_715948,	Prediction,	Prediction: 	132.78584, Target: 	715948 
For benchmark_codelet_tsvc____tsc_c_s1115_line1031_loop_c_8_c_74474,	Prediction,	Prediction: 	24115.521, Target: 	74474 
For benchmark_codelet_npb_CG_cg_c_conj_grad_line373_0____cg_c_conj_grad_line373_loop_c_0_c_30806,	Prediction,	Prediction: 	63530500, Target: 	30806 
For benchmark_codelet_npb_UA_SNU_adapt_c_remap_line868_12____adapt_c_remap_line868_loop_c_12_c_2532,	Prediction,	Prediction: 	0.11000035, Target: 	2532 
For benchmark_codelet_npb_UA_SNU_diffuse_c_diffusion_line75_0____diffuse_c_diffusion_line75_loop_c_0_c_256688,	Prediction,	Prediction: 	81999.67, Target: 	256688 
For benchmark_mat_mul____mat_mult_4_ikj_199,	Prediction,	Prediction: 	1202.5438, Target: 	199 
For benchmark_codelet_polybench_medley_deriche_deriche_c_init_array_line35_4____deriche_c_init_array_line35_loop_c_4_c_139792000,	Prediction,	Prediction: 	13217.507, Target: 	139792000 
For benchmark_codelet_polybench_linear_algebra_blas_syr2k_syr2k_c_kernel_syr2k_line87_0____syr2k_c_kernel_syr2k_line87_loop_c_0_c_6093920,	Prediction,	Prediction: 	21572500, Target: 	6093920 
For benchmark_reverse_complement____reverse_complement_225,	Prediction,	Prediction: 	13605273, Target: 	225 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_init_array_line40_0____3mm_c_init_array_line40_loop_c_0_c_18466800,	Prediction,	Prediction: 	1378637, Target: 	18466800 
For benchmark_repeated_hash____hash_8_4,	Prediction,	Prediction: 	1.3417042, Target: 	4 
For benchmark_codelet_tsvc____tsc_c_s1119_line1148_loop_c_0_c_20407,	Prediction,	Prediction: 	108936120, Target: 	20407 
For benchmark_codelet_polybench_linear_algebra_blas_gemm_gemm_c_init_array_line37_0____gemm_c_init_array_line37_loop_c_0_c_19378300,	Prediction,	Prediction: 	23652500, Target: 	19378300 
For benchmark_codelet_polybench_medley_deriche_deriche_c_kernel_deriche_line150_0____deriche_c_kernel_deriche_line150_loop_c_0_c_22362600,	Prediction,	Prediction: 	17561.47, Target: 	22362600 
For benchmark_codelet_tsvc____tsc_c_s151s_line1515_loop_c_0_c_64040,	Prediction,	Prediction: 	2381.4883, Target: 	64040 
For benchmark_codelet_libraries_default_daala_dct_c_compute_mse_line8488_0____dct_c_compute_mse_line8488_loop_c_0_c_25846,	Prediction,	Prediction: 	59721010, Target: 	25846 
For benchmark_repeated_hash____hash_8192_49449,	Prediction,	Prediction: 	3129.509, Target: 	49449 
For benchmark_codelet_libraries_default_twolame_encode_c_combine_lr_line330_1____encode_c_combine_lr_line330_loop_c_1_c_1702,	Prediction,	Prediction: 	7361460, Target: 	1702 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_kernel_3mm_line101_8____3mm_c_kernel_3mm_line101_loop_c_8_c_2430569984,	Prediction,	Prediction: 	2262014700, Target: 	2430570000 
For benchmark_codelet_npb_UA_SNU_diffuse_c_laplacian_line190_0____diffuse_c_laplacian_line190_loop_c_0_c_1579,	Prediction,	Prediction: 	30391.541, Target: 	1579 
For benchmark_codelet_npb_SP_sp_c_lhsx_line912_0____sp_c_lhsx_line912_loop_c_0_c_27957,	Prediction,	Prediction: 	158975.42, Target: 	27957 
For benchmark_codelet_npb_CG_cg_c_main_line215_0____cg_c_main_line215_loop_c_0_c_42016,	Prediction,	Prediction: 	3532.2742, Target: 	42016 
For benchmark_codelet_tsvc____tsc_c_s471_line4714_loop_c_0_c_96025,	Prediction,	Prediction: 	602051, Target: 	96025 
For benchmark_codelet_tsvc____tsc_c_s1244_line2304_loop_c_0_c_103543,	Prediction,	Prediction: 	612030.4, Target: 	103543 
For benchmark_codelet_netlib____cg_rc_prb_test02_line421_0_13808,	Prediction,	Prediction: 	3487.3926, Target: 	13808 
For benchmark_repeated_hash____hash_4_4,	Prediction,	Prediction: 	1.204429, Target: 	4 
For benchmark_array_min____u16_min_simd128_156,	Prediction,	Prediction: 	89608.59, Target: 	156 
For benchmark_codelet_generate_seq_laplacian_line73____codelet_generate_seq_laplacian_line73_196857,	Prediction,	Prediction: 	1223450, Target: 	196857 
For benchmark_codelet_tsvc____tsc_c_s254_line2535_loop_c_3_c_28065,	Prediction,	Prediction: 	274893300, Target: 	28065 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2133_15____bt_c_compute_rhs_line2133_loop_c_15_c_6124420,	Prediction,	Prediction: 	1022.7759, Target: 	6124420 
For benchmark_crypto____sha526_update_3593,	Prediction,	Prediction: 	22547.611, Target: 	3593 
For benchmark_mat_mul____mat_mult_16_ijk_1006,	Prediction,	Prediction: 	1056055, Target: 	1006 
For benchmark_mat_mul____mat_mult_4_kij_48,	Prediction,	Prediction: 	44012.7, Target: 	48 
For benchmark_repeated_hash____hash_262144_1574510,	Prediction,	Prediction: 	3416.434, Target: 	1574510 
For benchmark_repeated_hash____hash_4096_24726,	Prediction,	Prediction: 	3338.1296, Target: 	24726 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1444_0____lloops_c_kernels_line1444_loop_c_0_c_125961,	Prediction,	Prediction: 	2226523.3, Target: 	125961 
For benchmark_codelet_tsvc____tsc_c_s2111_line3368_loop_c_0_c_189745,	Prediction,	Prediction: 	2560.4, Target: 	189745 
For benchmark_codelet_npb_LU_lu_c_erhs_line678_0____lu_c_erhs_line678_loop_c_0_c_6156670,	Prediction,	Prediction: 	97762.4, Target: 	6156670 
For benchmark_codelet_npb_LU_lu_c_rhs_line2277_0____lu_c_rhs_line2277_loop_c_0_c_5601030,	Prediction,	Prediction: 	12099885, Target: 	5601030 
For benchmark_codelet_tsvc____tsc_c_s421_line4324_loop_c_0_c_96025,	Prediction,	Prediction: 	1924015.6, Target: 	96025 
For benchmark_array_min____u16_min_no_simd_2076,	Prediction,	Prediction: 	175.33188, Target: 	2076 
For benchmark_codelet_polybench_linear_algebra_kernels_atax_atax_c_init_array_line36_4____atax_c_init_array_line36_loop_c_4_c_56073700,	Prediction,	Prediction: 	279877.66, Target: 	56073700 
For benchmark_codelet_libraries_default_twolame_psycho_1_c_psycho_1_hann_fft_pickmax_line184_0____psycho_1_c_psycho_1_hann_fft_pickmax_line184_loop_c_0_c_525,	Prediction,	Prediction: 	106909.14, Target: 	525 
For benchmark_poisson____eig_poisson_1d_127962,	Prediction,	Prediction: 	212786.4, Target: 	127962 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1869_0____bt_c_compute_rhs_line1869_loop_c_0_c_22541,	Prediction,	Prediction: 	424656.53, Target: 	22541 
For benchmark_codelet_npb_LU_lu_c_blts_line193_0____lu_c_blts_line193_loop_c_0_c_126545,	Prediction,	Prediction: 	23621346, Target: 	126545 
For benchmark_codelet_tsvc____tsc_c_s222_line1989_loop_c_24_c_113037,	Prediction,	Prediction: 	2305.238, Target: 	113037 
For benchmark_array_min____f32_min_no_simd_2077,	Prediction,	Prediction: 	517.226, Target: 	2077 
For benchmark_mat_mul____mat_mult_128_jki_8170040,	Prediction,	Prediction: 	370516960, Target: 	8170040 
For benchmark_codelet_tsvc____tsc_c_s1421_line4344_loop_c_0_c2_6016,	Prediction,	Prediction: 	19857.252, Target: 	6016 
For benchmark_codelet_livermore_default_lloops_c_endloop_line1795_3____lloops_c_endloop_line1795_loop_c_3_c_7588,	Prediction,	Prediction: 	168342930, Target: 	7588 
For benchmark_codelet_neural_runcont____codelet_neural_c_runcont_line711_0_7046,	Prediction,	Prediction: 	16802.328, Target: 	7046 
For benchmark_codelet_npb_CG_cg_c_conj_grad_line549_0____cg_c_conj_grad_line549_loop_c_0_c_42016,	Prediction,	Prediction: 	278.18777, Target: 	42016 
For benchmark_array_copy____f32_copy_no_simd_534,	Prediction,	Prediction: 	114.352745, Target: 	534 
For benchmark_codelet_kernels_serial_sparse_c_main_line256_0____sparse_c_main_line256_loop_c_0_c_3146370,	Prediction,	Prediction: 	370747.06, Target: 	3146370 
For benchmark_codelet_npb_LU_lu_c_pintgr_line2019_0____lu_c_pintgr_line2019_loop_c_0_c_16034,	Prediction,	Prediction: 	3180952, Target: 	16034 
For benchmark_codelet_tsvc____tsc_c_s1421_line4344_loop_c_0_c_6022,	Prediction,	Prediction: 	397225.9, Target: 	6022 
For benchmark_mat_mul____mat_mult_32_ijk_19606,	Prediction,	Prediction: 	191302000, Target: 	19606 
For benchmark_mat_mul____mat_mult_256_kij_9372320,	Prediction,	Prediction: 	3283930.3, Target: 	9372330 
For benchmark_codelet_npb_UA_SNU_precond_c_setuppc_line87_0____precond_c_setuppc_line87_loop_c_0_c_106924,	Prediction,	Prediction: 	39000892, Target: 	106924 
For benchmark_codelet_npb_BT_bt_c_exact_rhs_line634_0____bt_c_exact_rhs_line634_loop_c_0_c_6573570,	Prediction,	Prediction: 	22.570234, Target: 	6573570 
For benchmark_codelet_tsvc____tsc_c_s241_line2193_loop_c_0_c_96418,	Prediction,	Prediction: 	1974571.6, Target: 	96418 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1680_0____sp_c_compute_rhs_line1680_loop_c_0_c_121445,	Prediction,	Prediction: 	0.122395, Target: 	121445 
For benchmark_sorting____init_arrays_89726,	Prediction,	Prediction: 	69127.734, Target: 	89726 
For benchmark_array_min____f32_min_simd256_164,	Prediction,	Prediction: 	18670.686, Target: 	164 
For benchmark_codelet_tsvc____tsc_c_s2111_line3379_loop_c_0_c_196664,	Prediction,	Prediction: 	3900.6033, Target: 	196664 
For benchmark_codelet_tsvc____tsc_c_s1251_line2386_loop_c_0_c_21747,	Prediction,	Prediction: 	58114.824, Target: 	21747 
For benchmark_codelet_polybench_linear_algebra_solvers_gramschmidt_gramschmidt_c_init_array_line33_0____gramschmidt_c_init_array_line33_loop_c_0_c_25315100,	Prediction,	Prediction: 	2922.58, Target: 	25315100 
For benchmark_mat_mul____mat_mult_64_ijk_177585,	Prediction,	Prediction: 	105151000, Target: 	177585 
For benchmark_mat_mul____mat_mult_512_jik_3145669888,	Prediction,	Prediction: 	53.925297, Target: 	3145670000 
For benchmark_nbody____rsqrt_simd_42,	Prediction,	Prediction: 	715041.3, Target: 	42 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1351_0____lloops_c_kernels_line1351_loop_c_0_c_5256,	Prediction,	Prediction: 	215943.63, Target: 	5256 
For benchmark_codelet_polybench_linear_algebra_blas_symm_symm_c_init_array_line37_8____symm_c_init_array_line37_loop_c_8_c_37479400,	Prediction,	Prediction: 	3139800, Target: 	37479400 
For benchmark_repeated_hash____hash_32_176,	Prediction,	Prediction: 	1572.3027, Target: 	176 
For benchmark_codelet_npb_SP_sp_c_lhsy_line1045_0____sp_c_lhsy_line1045_loop_c_0_c_11481800,	Prediction,	Prediction: 	599924.06, Target: 	11481800 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_kernel_2mm_line96_8____2mm_c_kernel_2mm_line96_loop_c_8_c_2549659904,	Prediction,	Prediction: 	39.845287, Target: 	2549660000 
For benchmark_codelet_npb_UA_SNU_adapt_c_remap_line868_0____adapt_c_remap_line868_loop_c_0_c_2171,	Prediction,	Prediction: 	11696667, Target: 	2171 
For benchmark_codelet_srr_engine____codelet_srr_engine_matmul_line21_1_470,	Prediction,	Prediction: 	39795100, Target: 	470 
For benchmark_codelet_npb_SP_sp_c_initialize_line635_0____sp_c_initialize_line635_loop_c_0_c_6005590,	Prediction,	Prediction: 	175038540, Target: 	6005590 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1398_0____sp_c_compute_rhs_line1398_loop_c_0_c_36276,	Prediction,	Prediction: 	694189.1, Target: 	36276 
For benchmark_sorting_merge_sort_192088,	Prediction,	Prediction: 	2515753.8, Target: 	192088 
For benchmark_codelet_npb_LU_lu_c_ssor_line3018_0____lu_c_ssor_line3018_loop_c_0_c_5272090,	Prediction,	Prediction: 	424146240, Target: 	5272090 
For benchmark_codelet_npb_SP_sp_c_z_solve_line2901_0____sp_c_z_solve_line2901_loop_c_0_c_56853,	Prediction,	Prediction: 	2.77696, Target: 	56853 
For benchmark_codelet_tsvc____tsc_c_s1421_line4353_loop_c_0_c_48018,	Prediction,	Prediction: 	2068065.9, Target: 	48018 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1919_0____bt_c_compute_rhs_line1919_loop_c_0_c_56705,	Prediction,	Prediction: 	21946.033, Target: 	56705 
For benchmark_codelet_tsvc____tsc_c_s422_line4387_loop_c_0_c_96025,	Prediction,	Prediction: 	2085878.4, Target: 	96025 
For benchmark_codelet_npb_UA_SNU_diffuse_c_diffusion_line63_12____diffuse_c_diffusion_line63_loop_c_12_c_753378,	Prediction,	Prediction: 	575.98193, Target: 	753378 
For benchmark_codelet_npb_SP_sp_c_txinvr_line1919_0____sp_c_txinvr_line1919_loop_c_0_c_5972400,	Prediction,	Prediction: 	3459.98, Target: 	5972390 
For benchmark_codelet_netlib____chebyshev_prb_c_test01_line115_rev_10023,	Prediction,	Prediction: 	223573.47, Target: 	10023 
For benchmark_codelet_npb_LU_lu_c_pintgr_line2037_0____lu_c_pintgr_line2037_loop_c_0_c_2282,	Prediction,	Prediction: 	4737.001, Target: 	2282 
For benchmark_codelet_netlib____chebyshev_prb_c_test01_line115_8358,	Prediction,	Prediction: 	867.07825, Target: 	8358.01 
For benchmark_codelet_npb_UA_SNU_convect_c_convect_line223_30____convect_c_convect_line223_loop_c_30_c_156,	Prediction,	Prediction: 	64150.957, Target: 	156 
For benchmark_array_add____array_add_f32_simd256_187,	Prediction,	Prediction: 	298.216, Target: 	187 
For benchmark_codelet_tsvc____tsc_c_s176_line1822_loop_c_44_c2_12,	Prediction,	Prediction: 	4291.4146, Target: 	12 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1409_0____sp_c_compute_rhs_line1409_loop_c_0_c_7780020,	Prediction,	Prediction: 	1123089500, Target: 	7780020 
For benchmark_codelet_tsvc____tsc_c_s131_line1438_loop_c_3_c_36033,	Prediction,	Prediction: 	23430.629, Target: 	36033 
For benchmark_codelet_npb_BT_bt_c_rhs_norm_line261_3____bt_c_rhs_norm_line261_loop_c_3_c_946321,	Prediction,	Prediction: 	61925.535, Target: 	946320 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line109_0____gemver_c_kernel_gemver_line109_loop_c_0_c_690,	Prediction,	Prediction: 	27130000, Target: 	690 
For benchmark_codelet_npb_SP_sp_c_tzetar_line1968_0____sp_c_tzetar_line1968_loop_c_0_c_5994920,	Prediction,	Prediction: 	57782500, Target: 	5994920 
