Epoch: 0, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2200, Validation accuracy (MRAE): 0.2501
Epoch: 1878, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1635, Validation accuracy (MRAE): 0.2101
Epoch: 1880, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1375, Validation accuracy (MRAE): 0.2057
Epoch: 1882, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1632, Validation accuracy (MRAE): 0.2076
Epoch: 1884, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2332, Validation accuracy (MRAE): 0.2148
Epoch: 1886, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2621, Validation accuracy (MRAE): 0.2054
Epoch: 1888, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2431, Validation accuracy (MRAE): 0.1974
Epoch: 1890, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2288, Validation accuracy (MRAE): 0.2005
Epoch: 1892, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2226, Validation accuracy (MRAE): 0.2032
Epoch: 1894, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1875, Validation accuracy (MRAE): 0.2079
Epoch: 1896, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2113, Validation accuracy (MRAE): 0.2156
Epoch: 1898, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2537, Validation accuracy (MRAE): 0.2183
Epoch: 1900, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2262, Validation accuracy (MRAE): 0.2153
Epoch: 1902, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1785, Validation accuracy (MRAE): 0.2112
Epoch: 1904, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2024, Validation accuracy (MRAE): 0.2043
Epoch: 1906, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2644, Validation accuracy (MRAE): 0.1954
Epoch: 1908, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2887, Validation accuracy (MRAE): 0.1864
Epoch: 1910, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2763, Validation accuracy (MRAE): 0.1910
Epoch: 1912, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2332, Validation accuracy (MRAE): 0.1997
Epoch: 1914, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1734, Validation accuracy (MRAE): 0.2064
Epoch: 1916, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1589, Validation accuracy (MRAE): 0.2109
Epoch: 1918, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1930, Validation accuracy (MRAE): 0.2077
Epoch: 1920, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2097, Validation accuracy (MRAE): 0.2031
Epoch: 1922, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2076, Validation accuracy (MRAE): 0.1960
Epoch: 1924, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2407, Validation accuracy (MRAE): 0.1962
Epoch: 1926, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2076, Validation accuracy (MRAE): 0.2036
Epoch: 1928, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1504, Validation accuracy (MRAE): 0.2139
Epoch: 1930, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1382, Validation accuracy (MRAE): 0.2182
Epoch: 1932, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1466, Validation accuracy (MRAE): 0.2116
Epoch: 1934, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1976, Validation accuracy (MRAE): 0.1967
Epoch: 1936, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2781, Validation accuracy (MRAE): 0.1846
Epoch: 1938, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.3089, Validation accuracy (MRAE): 0.1890
Epoch: 1940, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2892, Validation accuracy (MRAE): 0.1974
Epoch: 1942, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2358, Validation accuracy (MRAE): 0.1998
Epoch: 1944, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1785, Validation accuracy (MRAE): 0.1906
Epoch: 1946, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1803, Validation accuracy (MRAE): 0.1900
Epoch: 1948, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2018, Validation accuracy (MRAE): 0.1981
Epoch: 1950, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2188, Validation accuracy (MRAE): 0.2050
Epoch: 1952, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2559, Validation accuracy (MRAE): 0.2177
Epoch: 1954, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2386, Validation accuracy (MRAE): 0.2137
Epoch: 1956, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1968, Validation accuracy (MRAE): 0.1985
Epoch: 1958, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2007, Validation accuracy (MRAE): 0.1910
Epoch: 1960, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2027, Validation accuracy (MRAE): 0.1945
Epoch: 1962, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1743, Validation accuracy (MRAE): 0.1956
Epoch: 1964, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1894, Validation accuracy (MRAE): 0.1923
Epoch: 1966, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2062, Validation accuracy (MRAE): 0.1908
Epoch: 1968, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2034, Validation accuracy (MRAE): 0.1894
Epoch: 1970, Training loss (MRSE): -0.0071, Validation loss (MRSE): -0.0071, Training loss (MSE): -0.0071, Validation loss (MSE): -0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1955, Validation accuracy (MRAE): 0.1775
Epoch: 1972, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1595, Validation accuracy (MRAE): 0.1776
Epoch: 1974, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1764, Validation accuracy (MRAE): 0.1812
Epoch: 1976, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2036, Validation accuracy (MRAE): 0.1767
Epoch: 1978, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2247, Validation accuracy (MRAE): 0.1748
Epoch: 1980, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2716, Validation accuracy (MRAE): 0.1813
Epoch: 1982, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2647, Validation accuracy (MRAE): 0.1875
Epoch: 1984, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2470, Validation accuracy (MRAE): 0.1979
Epoch: 1986, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2480, Validation accuracy (MRAE): 0.2104
Epoch: 1988, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2384, Validation accuracy (MRAE): 0.2173
Epoch: 1990, Training loss (MRSE): 0.0071, Validation loss (MRSE): 0.0071, Training loss (MSE): 0.0071, Validation loss (MSE): 0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2365, Validation accuracy (MRAE): 0.2193
Epoch: 1992, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2004, Validation accuracy (MRAE): 0.2194
Epoch: 1994, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2220, Validation accuracy (MRAE): 0.2123
Epoch: 1996, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2685, Validation accuracy (MRAE): 0.2102
Epoch: 1998, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2905, Validation accuracy (MRAE): 0.2150
Training time: 6718.1416s
Final results:
Training data:
For benchmark_repeated_hash____hash_1024_6179,	Prediction,	Prediction: 	3388.11, Target: 	6179 
For benchmark_codelet_libraries_default_daala_dct_c_compute_mse_line8488_8____dct_c_compute_mse_line8488_loop_c_8_c_97832,	Prediction,	Prediction: 	24259778, Target: 	97832 
For benchmark_codelet_npb_LU_lu_c_rhs_line2418_0____lu_c_rhs_line2418_loop_c_0_c_5663690,	Prediction,	Prediction: 	543621.75, Target: 	5663690 
For benchmark_codelet_tsvc____tsc_c_s319_line3714_loop_c_0_c_192067,	Prediction,	Prediction: 	7286323.5, Target: 	192067 
For benchmark_mat_mul____mat_mult_512_ijk_700243008,	Prediction,	Prediction: 	40883856, Target: 	700243000 
For benchmark_array_min____u16_min_simd256_81,	Prediction,	Prediction: 	12013.4, Target: 	81 
For benchmark_codelet_npb_UA_SNU_utils_c_reciprocal_line43_0____utils_c_reciprocal_line43_loop_c_0_c_313512,	Prediction,	Prediction: 	521365.4, Target: 	313512 
For benchmark_codelet_npb_SP_sp_c_y_solve_line2675_0____sp_c_y_solve_line2675_loop_c_0_c_27289,	Prediction,	Prediction: 	1122433.3, Target: 	27289 
For benchmark_fibonacci____fib_float_fast_exp_4,	Prediction,	Prediction: 	69977.69, Target: 	4 
For benchmark_codelet_spec2000____vpr_stats_routing_line88_1124,	Prediction,	Prediction: 	10357103, Target: 	1124 
For benchmark_codelet_tsvc____tsc_c_s256_line2595_loop_c_1_c_468595,	Prediction,	Prediction: 	68899.2, Target: 	468595 
For benchmark_codelet_npb_SP_sp_c_lhsx_line930_0____sp_c_lhsx_line930_loop_c_0_c_11467600,	Prediction,	Prediction: 	2099931.8, Target: 	11467600 
For benchmark_mat_mul____mat_mult_512_kij_88750200,	Prediction,	Prediction: 	8115812.5, Target: 	88750200 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1031_0____lloops_c_kernels_line1031_loop_c_0_c_3064,	Prediction,	Prediction: 	116175.77, Target: 	3064 
For benchmark_array_min____u32_min_simd256_164,	Prediction,	Prediction: 	4201.911, Target: 	164 
For benchmark_array_copy____u64_copy_no_simd_151,	Prediction,	Prediction: 	846.60614, Target: 	151 
For benchmark_array_min____f64_min_simd256_291,	Prediction,	Prediction: 	29770.09, Target: 	291 
For benchmark_mat_mul____mat_mult_8_kij_170,	Prediction,	Prediction: 	10842009, Target: 	170 
For benchmark_codelet_polybench_stencils_adi_adi_c_init_array_line31_0____adi_c_init_array_line31_loop_c_0_c_4426060,	Prediction,	Prediction: 	1510.45, Target: 	4426060 
For benchmark_poisson____relative_forward_error_26687,	Prediction,	Prediction: 	34.65334, Target: 	26687 
For benchmark_codelet_polybench_linear_algebra_blas_symm_symm_c_init_array_line37_jl0f4_tl1s128_tl2s128____symm_c_init_array_line37_loop_c_8_c_23205900,	Prediction,	Prediction: 	163.48, Target: 	23205900 
For benchmark_codelet_polybench_linear_algebra_kernels_doitgen_doitgen_c_init_array_line32_0____doitgen_c_init_array_line32_loop_c_0_c_53176900,	Prediction,	Prediction: 	34078000, Target: 	53176900 
For benchmark_codelet_liblinear____c_l2r_l2_svc_fun_sub_xtv_line323_9370920,	Prediction,	Prediction: 	8053952.5, Target: 	9370920 
For benchmark_codelet_npb_SP_sp_c_y_solve_line2675_120____sp_c_y_solve_line2675_loop_c_120_c_11072,	Prediction,	Prediction: 	6179.39, Target: 	11072 
For benchmark_codelet_tsvc____tsc_c_s1281_line3194_loop_c_0_c_21748,	Prediction,	Prediction: 	41644256, Target: 	21748 
For benchmark_codelet_tsvc____tsc_c_s313_line3509_loop_c_0_c_96026,	Prediction,	Prediction: 	351537, Target: 	96025.9 
For benchmark_codelet_npb_SP_sp_c_rhs_norm_line264_3____sp_c_rhs_norm_line264_loop_c_3_c_2760280,	Prediction,	Prediction: 	395847.4, Target: 	2760280 
For benchmark_array_copy____f64_copy_simd256_46,	Prediction,	Prediction: 	134.59293, Target: 	46 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1351_64____lloops_c_kernels_line1351_loop_c_64_c_5559,	Prediction,	Prediction: 	89431784, Target: 	5559 
For benchmark_mat_mul____mat_mult_128_kij_987436,	Prediction,	Prediction: 	797723.3, Target: 	987435 
For benchmark_codelet_npb_UA_SNU_adapt_c_remap_line894_288____adapt_c_remap_line894_loop_c_288_c_2323,	Prediction,	Prediction: 	8.10205, Target: 	2323 
For benchmark_codelet_tsvc____tsc_c_s1213_line1909_loop_c_0_c_66169,	Prediction,	Prediction: 	2398103, Target: 	66169 
For benchmark_codelet_npb_SP_sp_c_rhs_norm_line264_0____sp_c_rhs_norm_line264_loop_c_0_c_847476,	Prediction,	Prediction: 	7386805, Target: 	847476 
For benchmark_codelet_npb_BT_bt_c_rhs_norm_line261_0____bt_c_rhs_norm_line261_loop_c_0_c_715948,	Prediction,	Prediction: 	132.78584, Target: 	715948 
For benchmark_codelet_tsvc____tsc_c_s1115_line1031_loop_c_8_c_74474,	Prediction,	Prediction: 	24115.521, Target: 	74474 
For benchmark_codelet_npb_CG_cg_c_conj_grad_line373_0____cg_c_conj_grad_line373_loop_c_0_c_30806,	Prediction,	Prediction: 	63530500, Target: 	30806 
For benchmark_codelet_npb_UA_SNU_adapt_c_remap_line868_12____adapt_c_remap_line868_loop_c_12_c_2532,	Prediction,	Prediction: 	0.11000035, Target: 	2532 
For benchmark_codelet_npb_UA_SNU_diffuse_c_diffusion_line75_0____diffuse_c_diffusion_line75_loop_c_0_c_256688,	Prediction,	Prediction: 	81999.67, Target: 	256688 
For benchmark_mat_mul____mat_mult_4_ikj_199,	Prediction,	Prediction: 	1202.5438, Target: 	199 
For benchmark_codelet_polybench_medley_deriche_deriche_c_init_array_line35_4____deriche_c_init_array_line35_loop_c_4_c_139792000,	Prediction,	Prediction: 	13217.507, Target: 	139792000 
For benchmark_codelet_polybench_linear_algebra_blas_syr2k_syr2k_c_kernel_syr2k_line87_0____syr2k_c_kernel_syr2k_line87_loop_c_0_c_6093920,	Prediction,	Prediction: 	21572500, Target: 	6093920 
For benchmark_reverse_complement____reverse_complement_225,	Prediction,	Prediction: 	13559925, Target: 	225 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_init_array_line40_0____3mm_c_init_array_line40_loop_c_0_c_18466800,	Prediction,	Prediction: 	1350692.5, Target: 	18466800 
For benchmark_repeated_hash____hash_8_4,	Prediction,	Prediction: 	1.2747786, Target: 	4 
For benchmark_codelet_tsvc____tsc_c_s1119_line1148_loop_c_0_c_20407,	Prediction,	Prediction: 	99976400, Target: 	20407 
For benchmark_codelet_polybench_linear_algebra_blas_gemm_gemm_c_init_array_line37_0____gemm_c_init_array_line37_loop_c_0_c_19378300,	Prediction,	Prediction: 	21143774, Target: 	19378300 
For benchmark_codelet_polybench_medley_deriche_deriche_c_kernel_deriche_line150_0____deriche_c_kernel_deriche_line150_loop_c_0_c_22362600,	Prediction,	Prediction: 	15562.264, Target: 	22362600 
For benchmark_codelet_tsvc____tsc_c_s151s_line1515_loop_c_0_c_64040,	Prediction,	Prediction: 	2134.9663, Target: 	64040 
For benchmark_codelet_libraries_default_daala_dct_c_compute_mse_line8488_0____dct_c_compute_mse_line8488_loop_c_0_c_25846,	Prediction,	Prediction: 	55086700, Target: 	25846 
For benchmark_repeated_hash____hash_8192_49449,	Prediction,	Prediction: 	3000.3767, Target: 	49449 
For benchmark_codelet_libraries_default_twolame_encode_c_combine_lr_line330_1____encode_c_combine_lr_line330_loop_c_1_c_1702,	Prediction,	Prediction: 	7361460, Target: 	1702 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_kernel_3mm_line101_8____3mm_c_kernel_3mm_line101_loop_c_8_c_2430569984,	Prediction,	Prediction: 	2359044600, Target: 	2430570000 
For benchmark_codelet_npb_UA_SNU_diffuse_c_laplacian_line190_0____diffuse_c_laplacian_line190_loop_c_0_c_1579,	Prediction,	Prediction: 	32896.48, Target: 	1579 
For benchmark_codelet_npb_SP_sp_c_lhsx_line912_0____sp_c_lhsx_line912_loop_c_0_c_27957,	Prediction,	Prediction: 	176416.47, Target: 	27957 
For benchmark_codelet_npb_CG_cg_c_main_line215_0____cg_c_main_line215_loop_c_0_c_42016,	Prediction,	Prediction: 	3948.726, Target: 	42016 
For benchmark_codelet_tsvc____tsc_c_s471_line4714_loop_c_0_c_96025,	Prediction,	Prediction: 	665908.1, Target: 	96025 
For benchmark_codelet_tsvc____tsc_c_s1244_line2304_loop_c_0_c_103543,	Prediction,	Prediction: 	660635.44, Target: 	103543 
For benchmark_codelet_netlib____cg_rc_prb_test02_line421_0_13808,	Prediction,	Prediction: 	3651.528, Target: 	13808 
For benchmark_repeated_hash____hash_4_4,	Prediction,	Prediction: 	1.2274138, Target: 	4 
For benchmark_array_min____u16_min_simd128_156,	Prediction,	Prediction: 	89895.91, Target: 	156 
For benchmark_codelet_generate_seq_laplacian_line73____codelet_generate_seq_laplacian_line73_196857,	Prediction,	Prediction: 	1223450, Target: 	196857 
For benchmark_codelet_tsvc____tsc_c_s254_line2535_loop_c_3_c_28065,	Prediction,	Prediction: 	273977060, Target: 	28065 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2133_15____bt_c_compute_rhs_line2133_loop_c_15_c_6124420,	Prediction,	Prediction: 	1002.0446, Target: 	6124420 
For benchmark_crypto____sha526_update_3593,	Prediction,	Prediction: 	21422.912, Target: 	3593 
For benchmark_mat_mul____mat_mult_16_ijk_1006,	Prediction,	Prediction: 	969197.06, Target: 	1006 
For benchmark_mat_mul____mat_mult_4_kij_48,	Prediction,	Prediction: 	39344.45, Target: 	48 
For benchmark_repeated_hash____hash_262144_1574510,	Prediction,	Prediction: 	3027.5054, Target: 	1574510 
For benchmark_repeated_hash____hash_4096_24726,	Prediction,	Prediction: 	2992.5803, Target: 	24726 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1444_0____lloops_c_kernels_line1444_loop_c_0_c_125961,	Prediction,	Prediction: 	2053746.6, Target: 	125961 
For benchmark_codelet_tsvc____tsc_c_s2111_line3368_loop_c_0_c_189745,	Prediction,	Prediction: 	2454.7505, Target: 	189745 
For benchmark_codelet_npb_LU_lu_c_erhs_line678_0____lu_c_erhs_line678_loop_c_0_c_6156670,	Prediction,	Prediction: 	97762.4, Target: 	6156670 
