Epoch: 0, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2393, Validation accuracy (MRAE): 0.0745
For benchmark_codelet_npb_SP_sp_c_initialize_line635_0____sp_c_initialize_line635_loop_c_0_c_6005590,	Prediction,	Prediction: 	182546860, Target: 	6005590 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1398_0____sp_c_compute_rhs_line1398_loop_c_0_c_36276,	Prediction,	Prediction: 	751405.75, Target: 	36276 
For benchmark_sorting_merge_sort_192088,	Prediction,	Prediction: 	2791754.8, Target: 	192088 
For benchmark_codelet_npb_LU_lu_c_ssor_line3018_0____lu_c_ssor_line3018_loop_c_0_c_5272090,	Prediction,	Prediction: 	474152700, Target: 	5272090 
For benchmark_codelet_npb_SP_sp_c_z_solve_line2901_0____sp_c_z_solve_line2901_loop_c_0_c_56853,	Prediction,	Prediction: 	3.0715008, Target: 	56853 
For benchmark_codelet_tsvc____tsc_c_s1421_line4353_loop_c_0_c_48018,	Prediction,	Prediction: 	2232303.8, Target: 	48018 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1919_0____bt_c_compute_rhs_line1919_loop_c_0_c_56705,	Prediction,	Prediction: 	22978.93, Target: 	56705 
For benchmark_codelet_tsvc____tsc_c_s422_line4387_loop_c_0_c_96025,	Prediction,	Prediction: 	2125684.3, Target: 	96025 
For benchmark_codelet_npb_UA_SNU_diffuse_c_diffusion_line63_12____diffuse_c_diffusion_line63_loop_c_12_c_753378,	Prediction,	Prediction: 	577.8287, Target: 	753378 
For benchmark_codelet_npb_SP_sp_c_txinvr_line1919_0____sp_c_txinvr_line1919_loop_c_0_c_5972400,	Prediction,	Prediction: 	3459.98, Target: 	5972390 
For benchmark_codelet_netlib____chebyshev_prb_c_test01_line115_rev_10023,	Prediction,	Prediction: 	223573.47, Target: 	10023 
For benchmark_codelet_npb_LU_lu_c_pintgr_line2037_0____lu_c_pintgr_line2037_loop_c_0_c_2282,	Prediction,	Prediction: 	4737.001, Target: 	2282 
For benchmark_codelet_netlib____chebyshev_prb_c_test01_line115_8358,	Prediction,	Prediction: 	867.07825, Target: 	8358.01 
For benchmark_codelet_npb_UA_SNU_convect_c_convect_line223_30____convect_c_convect_line223_loop_c_30_c_156,	Prediction,	Prediction: 	64150.957, Target: 	156 
For benchmark_array_add____array_add_f32_simd256_187,	Prediction,	Prediction: 	298.216, Target: 	187 
For benchmark_codelet_tsvc____tsc_c_s176_line1822_loop_c_44_c2_12,	Prediction,	Prediction: 	4291.4146, Target: 	12 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1409_0____sp_c_compute_rhs_line1409_loop_c_0_c_7780020,	Prediction,	Prediction: 	1123089500, Target: 	7780020 
For benchmark_codelet_tsvc____tsc_c_s131_line1438_loop_c_3_c_36033,	Prediction,	Prediction: 	23430.629, Target: 	36033 
For benchmark_codelet_npb_BT_bt_c_rhs_norm_line261_3____bt_c_rhs_norm_line261_loop_c_3_c_946321,	Prediction,	Prediction: 	61925.535, Target: 	946320 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line109_0____gemver_c_kernel_gemver_line109_loop_c_0_c_690,	Prediction,	Prediction: 	27130000, Target: 	690 
For benchmark_codelet_npb_SP_sp_c_tzetar_line1968_0____sp_c_tzetar_line1968_loop_c_0_c_5994920,	Prediction,	Prediction: 	57782500, Target: 	5994920 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line105_44____gemver_c_kernel_gemver_line105_loop_c_44_c_1107170,	Prediction,	Prediction: 	3594.9226, Target: 	1107170 
For benchmark_codelet_npb_LU_lu_c_pintgr_line2092_0____lu_c_pintgr_line2092_loop_c_0_c_2293,	Prediction,	Prediction: 	4742.3477, Target: 	2293 
For benchmark_codelet_polybench_linear_algebra_kernels_mvt_mvt_c_kernel_mvt_line91_id2o1_jl0f4_tl1s128_tl2s128____mvt_c_kernel_mvt_line91_loop_c_44_c_3372660,	Prediction,	Prediction: 	2.1934597, Target: 	3372660 
For benchmark_array_add____array_add_f32_no_simd_2075,	Prediction,	Prediction: 	146.967, Target: 	2075 
For benchmark_codelet_polybench_linear_algebra_blas_syr2k_syr2k_c_init_array_line37_0____syr2k_c_init_array_line37_loop_c_0_c_41808400,	Prediction,	Prediction: 	90393570, Target: 	41808500 
For benchmark_codelet_npb_SP_sp_c_exact_rhs_line301_576____sp_c_exact_rhs_line301_loop_c_576_c_6081980,	Prediction,	Prediction: 	210256560, Target: 	6081980 
For benchmark_array_copy____u16_copy_simd128_91,	Prediction,	Prediction: 	58.057747, Target: 	91 
For benchmark_codelet_tsvc____tsc_c_s1115_line1031_loop_c_8_c2_119541,	Prediction,	Prediction: 	13.724452, Target: 	119541 
For benchmark_codelet_liblinear____c_l2r_l2_svc_fun_fun_line221_6955180,	Prediction,	Prediction: 	110.97, Target: 	6955180 
For benchmark_array_add____array_add_f32_simd128_337,	Prediction,	Prediction: 	294.86816, Target: 	337 
For benchmark_codelet_tsvc____tsc_c_check_line176_loop_c_0_c_196662,	Prediction,	Prediction: 	47142.676, Target: 	196662 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_init_array_line37_0____3mm_c_init_array_line37_loop_c_0_c_15753300,	Prediction,	Prediction: 	307306270, Target: 	15753300 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2171_0____bt_c_compute_rhs_line2171_loop_c_0_c_11486500,	Prediction,	Prediction: 	35420108, Target: 	11486500 
For benchmark_array_copy____u8_copy_simd256_45,	Prediction,	Prediction: 	89.2109, Target: 	45 
For benchmark_codelet_polybench_linear_algebra_kernels_bicg_bicg_c_init_array_line33_0____bicg_c_init_array_line33_loop_c_0_c_26609,	Prediction,	Prediction: 	787668.5, Target: 	26609 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1892_0____bt_c_compute_rhs_line1892_loop_c_0_c_5860490,	Prediction,	Prediction: 	141402.11, Target: 	5860490 
For benchmark_array_copy____u64_copy_simd256_70,	Prediction,	Prediction: 	162.55193, Target: 	70 
For benchmark_poisson____set_grid_points_1d_2565,	Prediction,	Prediction: 	556802, Target: 	2565 
For benchmark_mat_mul____mat_mult_64_kij_100362,	Prediction,	Prediction: 	21079.3, Target: 	100362 
For benchmark_codelet_spec2000____scanner_c_init_td_line819_loop_21470,	Prediction,	Prediction: 	2500.529, Target: 	21470 
For benchmark_codelet_libraries_default_twolame_encode_c_combine_lr_line330_0____encode_c_combine_lr_line330_loop_c_0_c_1743,	Prediction,	Prediction: 	25200.201, Target: 	1743 
For benchmark_mat_mul____mat_mult_16_jik_1007,	Prediction,	Prediction: 	1376145.4, Target: 	1007 
For benchmark_codelet_tsvc____tsc_c_check_line166_loop_c_0_c_101882,	Prediction,	Prediction: 	1404113.1, Target: 	101882 
For benchmark_mat_mul____mat_mult_256_jki_166239008,	Prediction,	Prediction: 	197804350, Target: 	166239000 
For benchmark_codelet_npb_LU_lu_c_l2norm_line1921_0____lu_c_l2norm_line1921_loop_c_0_c_1048460,	Prediction,	Prediction: 	376631.47, Target: 	1048460 
For benchmark_codelet_polybench_linear_algebra_blas_syrk_syrk_c_init_array_line36_0____syrk_c_init_array_line36_loop_c_0_c_20590900,	Prediction,	Prediction: 	20708696, Target: 	20590900 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_init_array_line34_0____3mm_c_init_array_line34_loop_c_0_c_13894000,	Prediction,	Prediction: 	107067760, Target: 	13894000 
For benchmark_crypto____sha256_init_11,	Prediction,	Prediction: 	2052.265, Target: 	11 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1520_0____sp_c_compute_rhs_line1520_loop_c_0_c_41794,	Prediction,	Prediction: 	1788640, Target: 	41794 
For benchmark_codelet_npb_SP_sp_c_exact_rhs_line601_0____sp_c_exact_rhs_line601_loop_c_0_c_5464880,	Prediction,	Prediction: 	77382860, Target: 	5464880 
For benchmark_repeated_hash____hash_16_4,	Prediction,	Prediction: 	100254.74, Target: 	4 
For benchmark_codelet_tsvc____tsc_c_s176_line1822_loop_c_0_c_112035,	Prediction,	Prediction: 	59632.543, Target: 	112035 
For benchmark_codelet_tsvc____tsc_c_s2101_line3313_loop_c_0_c2_1504,	Prediction,	Prediction: 	4509702, Target: 	1504 
For benchmark_codelet_tsvc____tsc_c_s312_line3480_loop_c_0_c_96026,	Prediction,	Prediction: 	2805.81, Target: 	96025.9 
For benchmark_codelet_polybench_linear_algebra_kernels_atax_atax_c_init_array_line34_0____atax_c_init_array_line34_loop_c_0_c_2630,	Prediction,	Prediction: 	97142.26, Target: 	2630 
For benchmark_array_copy____f32_copy_simd128_134,	Prediction,	Prediction: 	465.69037, Target: 	134 
For benchmark_fibonacci____fib_float_slow_exp_51,	Prediction,	Prediction: 	218462.97, Target: 	51 
For benchmark_codelet_tsvc____tsc_c_s222_line1989_loop_c_0_c_109921,	Prediction,	Prediction: 	186273.31, Target: 	109921 
For benchmark_codelet_npb_SP_sp_c_x_solve_line2449_0____sp_c_x_solve_line2449_loop_c_0_c_24773,	Prediction,	Prediction: 	1046110, Target: 	24773 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line105_id2o1_jl0f4_tl1s128_tl2s128____gemver_c_kernel_gemver_line105_loop_c_44_c_3243310,	Prediction,	Prediction: 	90820.26, Target: 	3243310 
For benchmark_codelet_npb_BT_bt_c_exact_rhs_line300_0____bt_c_exact_rhs_line300_loop_c_0_c_6916470,	Prediction,	Prediction: 	5130538.5, Target: 	6916470 
For benchmark_codelet_tsvc____tsc_c_set1d_line82_loop_c_0_c_14007,	Prediction,	Prediction: 	32227.943, Target: 	14007 
For benchmark_codelet_tsvc____tsc_c_s311_line3411_loop_c_0_c_96025,	Prediction,	Prediction: 	4311887, Target: 	96025 
For benchmark_codelet_livermore_default_lloops_c_endloop_line1795_0____lloops_c_endloop_line1795_loop_c_0_c_7584,	Prediction,	Prediction: 	17933100, Target: 	7584 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1508_0____sp_c_compute_rhs_line1508_loop_c_0_c_67536,	Prediction,	Prediction: 	85706216, Target: 	67536 
For benchmark_codelet_npb_UA_SNU_utils_c_adds2m1_line120_0____init_arrays_498800,	Prediction,	Prediction: 	88446.02, Target: 	498800 
For benchmark_nbody____kernel_simd_51,	Prediction,	Prediction: 	1901682.6, Target: 	51 
For benchmark_codelet_tsvc____tsc_c_s244_line2277_loop_c_3_c_20546,	Prediction,	Prediction: 	227321.34, Target: 	20546 
For benchmark_codelet_tsvc____tsc_c_s257_line2625_loop_c_0_c_255602,	Prediction,	Prediction: 	15359.9, Target: 	255602 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_init_array_line38_0____2mm_c_init_array_line38_loop_c_0_c_15349300,	Prediction,	Prediction: 	19837058, Target: 	15349300 
For benchmark_sorting____selection_sort_4856870,	Prediction,	Prediction: 	433311.63, Target: 	4856870 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1546_0____sp_c_compute_rhs_line1546_loop_c_0_c_41998,	Prediction,	Prediction: 	1.6370438, Target: 	41998 
For benchmark_poisson____set_analytical_solution_dbc_1d_2501,	Prediction,	Prediction: 	176.48256, Target: 	2501 
For benchmark_codelet_tsvc____tsc_c_s3251_line2440_loop_c_0_c_105265,	Prediction,	Prediction: 	917907.56, Target: 	105265 
For benchmark_codelet_kernels_serial_sparse_c_main_line236_0____sparse_c_main_line236_loop_c_0_c_4487190,	Prediction,	Prediction: 	4815.7515, Target: 	4487190 
For benchmark_repeated_hash____hash_524288_3148840,	Prediction,	Prediction: 	3532.208, Target: 	3148840 
For benchmark_codelet_tsvc____tsc_c_s2251_line2414_loop_c_3_c_41168,	Prediction,	Prediction: 	66948268, Target: 	41168 
For benchmark_codelet_crystal_cholesky____codelet_crystal_cholesky_line29_loop_0_187,	Prediction,	Prediction: 	4777.609, Target: 	187 
For benchmark_nbody____advance_simd_37600,	Prediction,	Prediction: 	7.59372, Target: 	37600 
For benchmark_codelet_polybench_linear_algebra_kernels_atax_atax_c_init_array_line36_0____atax_c_init_array_line36_loop_c_0_c_56032300,	Prediction,	Prediction: 	688.9658, Target: 	56032200 
For benchmark_codelet_crystal_cholesky____codelet_crystal_div_line43_loop_54,	Prediction,	Prediction: 	54.283875, Target: 	54 
For benchmark_codelet_tsvc____tsc_c_s252_line2471_loop_c_0_c_12178,	Prediction,	Prediction: 	6009.469, Target: 	12178 
For benchmark_codelet_tsvc____tsc_c_s000_line786_loop_c_0_c_8027,	Prediction,	Prediction: 	90.01618, Target: 	8027 
For benchmark_codelet_polybench_linear_algebra_solvers_ludcmp_ludcmp_c_init_array_line35_0____ludcmp_c_init_array_line35_loop_c_0_c_3582,	Prediction,	Prediction: 	98116410, Target: 	3582 
For benchmark_codelet_npb_BT_bt_c_lhsy_line1293_0____bt_c_lhsy_line1293_loop_c_0_c_99001600,	Prediction,	Prediction: 	105.08983, Target: 	99001500 
For benchmark_codelet_polybench_medley_nussinov_nussinov_c_init_array_line42_0____nussinov_c_init_array_line42_loop_c_0_c_14500300,	Prediction,	Prediction: 	11112523, Target: 	14500300 
For benchmark_array_min____u32_min_no_simd_2075,	Prediction,	Prediction: 	106.06625, Target: 	2075 
For benchmark_codelet_tsvc____tsc_c_vtv_line5171_loop_c_0_c_8342,	Prediction,	Prediction: 	21195.055, Target: 	8342 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1387_0____sp_c_compute_rhs_line1387_loop_c_0_c_27166,	Prediction,	Prediction: 	5847780, Target: 	27166 
For benchmark_codelet_polybench_linear_algebra_solvers_gramschmidt_gramschmidt_c_init_array_line38_0____gramschmidt_c_init_array_line38_loop_c_0_c_6720340,	Prediction,	Prediction: 	5149726, Target: 	6720340 
For benchmark_codelet_npb_UA_SNU_convect_c_convect_line243_0____convect_c_convect_line243_loop_c_0_c_106886,	Prediction,	Prediction: 	16432809, Target: 	106886 
For benchmark_codelet_polybench_linear_algebra_kernels_mvt_mvt_c_kernel_mvt_line88_0____mvt_c_kernel_mvt_line88_loop_c_0_c_11822400,	Prediction,	Prediction: 	229.50916, Target: 	11822400 
For benchmark_codelet_tsvc____tsc_c_s452_line4647_loop_c_0_c_11989,	Prediction,	Prediction: 	341195.5, Target: 	11989 
For benchmark_codelet_polybench_medley_deriche_deriche_c_kernel_deriche_line118_0____deriche_c_kernel_deriche_line118_loop_c_0_c_22232400,	Prediction,	Prediction: 	9727673, Target: 	22232400 
For benchmark_mat_mul____mat_mult_128_jik_8943190,	Prediction,	Prediction: 	33.651554, Target: 	8943190 
For benchmark_codelet_polybench_medley_deriche_deriche_c_init_array_line35_jl0f2_tl1s256_tl2s256____deriche_c_init_array_line35_loop_c_4_c_78730600,	Prediction,	Prediction: 	29240368, Target: 	78730700 
For benchmark_codelet_liblinear____c_tron_trcg_l2r_l2_svc_line417_30062200,	Prediction,	Prediction: 	257.42, Target: 	30062200 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2039_0____bt_c_compute_rhs_line2039_loop_c_0_c_57121,	Prediction,	Prediction: 	18.893343, Target: 	57121 
For benchmark_codelet_tsvc____tsc_c_s251_line2359_loop_c_0_c_16792,	Prediction,	Prediction: 	69661.9, Target: 	16792 
For benchmark_mat_mul____mat_mult_64_jik_579860,	Prediction,	Prediction: 	44.126343, Target: 	579860 
For benchmark_nbody____advance_238338,	Prediction,	Prediction: 	162867.4, Target: 	238338 
For benchmark_repeated_hash____hash_2048_12355,	Prediction,	Prediction: 	3079.9893, Target: 	12355 
For benchmark_codelet_npb_LU_lu_c_erhs_line861_0____lu_c_erhs_line861_loop_c_0_c_5621730,	Prediction,	Prediction: 	515861.56, Target: 	5621730 
For benchmark_codelet_libraries_default_twolame_psycho_3_c_psycho_3_fft_line89_0____psycho_3_c_psycho_3_fft_line89_loop_c_0_c_524,	Prediction,	Prediction: 	106909.14, Target: 	524 
For benchmark_codelet_nn_backpropagate_second_dervatives_line262____codelet_nn_backpropagate_second_dervatives_line262_1685,	Prediction,	Prediction: 	14372137, Target: 	1685 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1989_12____bt_c_compute_rhs_line1989_loop_c_12_c_49111,	Prediction,	Prediction: 	72562960, Target: 	49111 
For benchmark_repeated_hash____hash_65536_394360,	Prediction,	Prediction: 	3248.1785, Target: 	394360 
For benchmark_codelet_npb_SP_sp_c_ninvr_line1196_0____sp_c_ninvr_line1196_loop_c_0_c_5719910,	Prediction,	Prediction: 	23396.89, Target: 	5719910 
For benchmark_mat_mul____mat_mult_16_jki_887,	Prediction,	Prediction: 	34170300, Target: 	887 
For benchmark_codelet_tsvc____tsc_c_s423_line4419_loop_c_0_c_96024,	Prediction,	Prediction: 	1315889.1, Target: 	96024 
For benchmark_repeated_hash____hash_1048576_6297100,	Prediction,	Prediction: 	3219.3616, Target: 	6297100 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line112_8____gemver_c_kernel_gemver_line112_loop_c_8_c_11975400,	Prediction,	Prediction: 	1189.3704, Target: 	11975400 
For benchmark_codelet_npb_UA_SNU_utils_c_adds1m1_line132_0____init_arrays_540991,	Prediction,	Prediction: 	92687.15, Target: 	540991 
For benchmark_array_copy____u32_copy_simd128_78,	Prediction,	Prediction: 	221.431, Target: 	78 
For benchmark_nbody____energy_137,	Prediction,	Prediction: 	281261280, Target: 	137 
For benchmark_codelet_npb_LU_lu_c_pintgr_line2128_0____lu_c_pintgr_line2128_loop_c_0_c_15782,	Prediction,	Prediction: 	88026680, Target: 	15782 
For benchmark_codelet_npb_LU_lu_c_erhs_line678_72____lu_c_erhs_line678_loop_c_72_c_6828340,	Prediction,	Prediction: 	124848.17, Target: 	6828340 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1892_352____bt_c_compute_rhs_line1892_loop_c_352_c_8259730,	Prediction,	Prediction: 	139764300, Target: 	8259730 
For benchmark_array_min____u8_min_no_simd_2077,	Prediction,	Prediction: 	599.968, Target: 	2077 
For benchmark_codelet_tsvc____tsc_c_s254_line2535_loop_c_0_c_8466,	Prediction,	Prediction: 	103291.46, Target: 	8466 
For benchmark_mat_mul____mat_mult_128_ijk_2049220,	Prediction,	Prediction: 	177361220, Target: 	2049220 
For benchmark_codelet_c_k_means_line109____codelet_c_k_means_line109_69,	Prediction,	Prediction: 	43928188, Target: 	69 
For benchmark_repeated_hash____hash_2097152_12589500,	Prediction,	Prediction: 	2890.5527, Target: 	12589500 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_init_array_line41_0____2mm_c_init_array_line41_loop_c_0_c_17362900,	Prediction,	Prediction: 	22079700, Target: 	17362900 
For benchmark_mat_mul____mat_mult_16_kij_1791,	Prediction,	Prediction: 	5309.946, Target: 	1791 
For benchmark_codelet_polybench_datamining_correlation_correlation_c_init_array_line35_jl0f4_tl1s128_tl2s128____correlation_c_init_array_line35_loop_c_8_c_654341,	Prediction,	Prediction: 	80.00426, Target: 	654341 
For benchmark_array_add____array_add_f64_simd256_537,	Prediction,	Prediction: 	2118.0583, Target: 	537 
For benchmark_codelet_liblinear____c_l2r_l2_svc_fun_hv_line275_12562300,	Prediction,	Prediction: 	369716600, Target: 	12562300 
For benchmark_codelet_tsvc____tsc_c_s221_line1937_loop_c_0_c_196398,	Prediction,	Prediction: 	2957140, Target: 	196398 
For benchmark_repeated_hash____hash_1_4,	Prediction,	Prediction: 	1.1918693, Target: 	4 
For benchmark_codelet_tsvc____tsc_c_set1ds_line100_loop_c_0_c_14005,	Prediction,	Prediction: 	33248.688, Target: 	14005 
For benchmark_codelet_npb_UA_SNU_convect_c_convect_line223_36____convect_c_convect_line223_loop_c_36_c_123,	Prediction,	Prediction: 	11835254, Target: 	123 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1444_156____lloops_c_kernels_line1444_loop_c_156_c_98131,	Prediction,	Prediction: 	4829.435, Target: 	98131 
For benchmark_codelet_npb_SP_sp_c_lhsz_line1159_0____sp_c_lhsz_line1159_loop_c_0_c_11573600,	Prediction,	Prediction: 	8687840, Target: 	11573600 
For benchmark_mat_mul____mat_mult_8_ikj_785,	Prediction,	Prediction: 	2120.972, Target: 	785 
For benchmark_codelet_npb_SP_sp_c_lhsy_line1014_0____sp_c_lhsy_line1014_loop_c_0_c_5377520,	Prediction,	Prediction: 	143321.69, Target: 	5377520 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2148_0____bt_c_compute_rhs_line2148_loop_c_0_c_72124,	Prediction,	Prediction: 	58117.227, Target: 	72124 
For benchmark_codelet_tsvc____tsc_c_s281_line3165_loop_c_3_c_64987,	Prediction,	Prediction: 	1994.2614, Target: 	64987 
For benchmark_codelet_kernels_serial_amr_c_main_line502_0____amr_c_main_line502_loop_c_0_c_819726,	Prediction,	Prediction: 	3274.26, Target: 	819727 
For benchmark_codelet_tsvc____tsc_c_s1119_line1148_loop_c_32_c_25072,	Prediction,	Prediction: 	16356537, Target: 	25072 
For benchmark_mat_mul____mat_mult_8_jik_79,	Prediction,	Prediction: 	732004900, Target: 	79 
For benchmark_codelet_tsvc____tsc_c_s2251_line2414_loop_c_0_c_91028,	Prediction,	Prediction: 	1776913.9, Target: 	91028 
For benchmark_codelet_livermore_default_lloops_c_kernels_line913_0____lloops_c_kernels_line913_loop_c_0_c_1649,	Prediction,	Prediction: 	181647540, Target: 	1649 
For benchmark_repeated_hash____hash_32768_197413,	Prediction,	Prediction: 	2367.11, Target: 	197413 
For benchmark_codelet_polybench_stencils_fdtd_2d_fdtd_2d_c_init_array_line38_0____fdtd_2d_c_init_array_line38_loop_c_0_c_15815800,	Prediction,	Prediction: 	14712.93, Target: 	15815800 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_init_array_line44_0____2mm_c_init_array_line44_loop_c_0_c_18467400,	Prediction,	Prediction: 	298695.8, Target: 	18467400 
For benchmark_codelet_npb_UA_SNU_utils_c_reciprocal_line43_0____init_arrays_line43_583180,	Prediction,	Prediction: 	8620011, Target: 	583180 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1424_0____sp_c_compute_rhs_line1424_loop_c_0_c_36250,	Prediction,	Prediction: 	0.13304326, Target: 	36250 
For benchmark_codelet_npb_LU_lu_c_pintgr_line1988_0____lu_c_pintgr_line1988_loop_c_0_c_2283,	Prediction,	Prediction: 	4884.21, Target: 	2283 
For benchmark_codelet_npb_SP_sp_c_lhsy_line1028_0____sp_c_lhsy_line1028_loop_c_0_c_31240,	Prediction,	Prediction: 	180159.13, Target: 	31240 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2001_0____bt_c_compute_rhs_line2001_loop_c_0_c_67782,	Prediction,	Prediction: 	138631.05, Target: 	67782 
For benchmark_codelet_polybench_linear_algebra_kernels_atax_atax_c_kernel_atax_line74_0____atax_c_kernel_atax_line74_loop_c_0_c_554,	Prediction,	Prediction: 	12866.665, Target: 	554 
For benchmark_codelet_tsvc____tsc_c_vpvpv_line5252_loop_c_0_c_12170,	Prediction,	Prediction: 	7344.393, Target: 	12170 
For benchmark_codelet_npb_SP_sp_c_x_solve_line2449_120____sp_c_x_solve_line2449_loop_c_120_c_9180,	Prediction,	Prediction: 	21867.5, Target: 	9180 
For benchmark_array_copy____u16_copy_simd256_46,	Prediction,	Prediction: 	85.85271, Target: 	46 
For benchmark_codelet_npb_LU_lu_c_ssor_line2976_0____lu_c_ssor_line2976_loop_c_0_c_208397,	Prediction,	Prediction: 	809714240, Target: 	208397 
For benchmark_codelet_tsvc____tsc_c_s119_line1119_loop_c_0_c_25043,	Prediction,	Prediction: 	34226660, Target: 	25043 
For benchmark_codelet_npb_BT_bt_c_add_line179_0____bt_c_add_line179_loop_c_0_c_5368130,	Prediction,	Prediction: 	309975.34, Target: 	5368130 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_kernel_2mm_line96_0____2mm_c_kernel_2mm_line96_loop_c_0_c_2536369920,	Prediction,	Prediction: 	68118100, Target: 	2536370000 
For benchmark_codelet_npb_LU_lu_c_rhs_line2259_0____lu_c_rhs_line2259_loop_c_0_c_6502900,	Prediction,	Prediction: 	173.99944, Target: 	6502900 
For benchmark_codelet_kernels_serial_transpose_c_main_line176_0____transpose_c_main_line176_loop_c_0_c_13448000,	Prediction,	Prediction: 	434551420, Target: 	13448000 
For benchmark_array_min____u64_min_no_simd_2071,	Prediction,	Prediction: 	5273.627, Target: 	2071 
For benchmark_codelet_npb_CG_cg_c_main_line271_0____cg_c_main_line271_loop_c_0_c_42021,	Prediction,	Prediction: 	3948.726, Target: 	42021 
For benchmark_repeated_hash____hash_131072_788179,	Prediction,	Prediction: 	3758.4675, Target: 	788179 
For benchmark_codelet_tsvc____tsc_c_s315_line3566_loop_c_0_c_28025,	Prediction,	Prediction: 	121494030, Target: 	28025 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line112_jl0f4_tl1s128_tl2s128____gemver_c_kernel_gemver_line112_loop_c_8_c_4900620,	Prediction,	Prediction: 	84.50979, Target: 	4900620 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_kernel_3mm_line85_8____3mm_c_kernel_3mm_line85_loop_c_8_c_2210840064,	Prediction,	Prediction: 	2343517400, Target: 	2210840000 
For benchmark_nbody____offset_momentum_52,	Prediction,	Prediction: 	6541.0015, Target: 	52 
For benchmark_codelet_tsvc____tsc_c_s131_line1438_loop_c_0_c_64040,	Prediction,	Prediction: 	2314.27, Target: 	64040 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line105_36____gemver_c_kernel_gemver_line105_loop_c_36_c_1532240,	Prediction,	Prediction: 	17508.453, Target: 	1532240 
For benchmark_poisson____set_gb_operator_col_major_poisson1d_5431,	Prediction,	Prediction: 	2028.1577, Target: 	5431 
For benchmark_codelet_tsvc____tsc_c_s317_line3642_loop_c_3_c_48018,	Prediction,	Prediction: 	10422.015, Target: 	48018 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_kernel_3mm_line101_0____3mm_c_kernel_3mm_line101_loop_c_0_c_2325629952,	Prediction,	Prediction: 	2927238.8, Target: 	2325630000 
For benchmark_codelet_npb_UA_SNU_diffuse_c_diffusion_line142_9____diffuse_c_diffusion_line142_loop_c_9_c_751293,	Prediction,	Prediction: 	1079.0677, Target: 	751293 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1558_0____sp_c_compute_rhs_line1558_loop_c_0_c_36152,	Prediction,	Prediction: 	1441668, Target: 	36152 
For benchmark_codelet_npb_CG_cg_c_conj_grad_line387_0____cg_c_conj_grad_line387_loop_c_0_c_42017,	Prediction,	Prediction: 	3354403, Target: 	42017 
For benchmark_codelet_spec2000____quake_c_main_line452_loop_92103,	Prediction,	Prediction: 	20783.473, Target: 	92103 
For benchmark_codelet_crystal_cholesky____codelet_crystal_cholesky_line29_loop_1_495,	Prediction,	Prediction: 	827983.8, Target: 	495 
For benchmark_codelet_polybench_linear_algebra_blas_syr2k_syr2k_c_init_array_line42_0____syr2k_c_init_array_line42_loop_c_0_c_24898800,	Prediction,	Prediction: 	7209400, Target: 	24898800 
For benchmark_codelet_polybench_linear_algebra_kernels_mvt_mvt_c_kernel_mvt_line91_0____mvt_c_kernel_mvt_line91_loop_c_0_c_12230600,	Prediction,	Prediction: 	4981774.5, Target: 	12230600 
