Epoch: 0,	Training loss (MRSE): 0.959355	,Validation loss (MRSE): 0.93812	,Training loss (MSE): 4.00074e+17	,Validation loss (MSE): 3.60062e+17	,Training accuracy (MAE): -2.37737e+08	,Validation accuracy (MAE): -1.99086e+08	,Training accuracy (MRAE): 0.033222	,Validation accuracy (MRAE): 0.0531244
For benchmark_codelet_npb_SP_sp_c_txinvr_line1919_0____sp_c_txinvr_line1919_loop_c_0_c_5972400,	Prediction: 	0 ,Target: 	5.97239e+06 
For benchmark_codelet_netlib____chebyshev_prb_c_test01_line115_rev_10023,	Prediction: 	0 ,Target: 	10047.6 
For benchmark_codelet_npb_LU_lu_c_pintgr_line2037_0____lu_c_pintgr_line2037_loop_c_0_c_2282,	Prediction: 	0 ,Target: 	2299.04 
For benchmark_codelet_netlib____chebyshev_prb_c_test01_line115_8358,	Prediction: 	0 ,Target: 	8344.65 
For benchmark_codelet_npb_UA_SNU_convect_c_convect_line223_30____convect_c_convect_line223_loop_c_30_c_156,	Prediction: 	0 ,Target: 	170.299 
For benchmark_array_add____array_add_f32_simd256_187,	Prediction: 	0 ,Target: 	170.299 
For benchmark_codelet_tsvc____tsc_c_s176_line1822_loop_c_44_c2_12,	Prediction: 	0 ,Target: 	0 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1409_0____sp_c_compute_rhs_line1409_loop_c_0_c_7780020,	Prediction: 	0 ,Target: 	7.78002e+06 
For benchmark_codelet_tsvc____tsc_c_s131_line1438_loop_c_3_c_36033,	Prediction: 	0 ,Target: 	36018.2 
For benchmark_codelet_npb_BT_bt_c_rhs_norm_line261_3____bt_c_rhs_norm_line261_loop_c_3_c_946321,	Prediction: 	0 ,Target: 	946352 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line109_0____gemver_c_kernel_gemver_line109_loop_c_0_c_690,	Prediction: 	0 ,Target: 	681.196 
For benchmark_codelet_npb_SP_sp_c_tzetar_line1968_0____sp_c_tzetar_line1968_loop_c_0_c_5994920,	Prediction: 	0 ,Target: 	5.99495e+06 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line105_44____gemver_c_kernel_gemver_line105_loop_c_44_c_1107170,	Prediction: 	0 ,Target: 	1.1072e+06 
For benchmark_codelet_npb_LU_lu_c_pintgr_line2092_0____lu_c_pintgr_line2092_loop_c_0_c_2293,	Prediction: 	0 ,Target: 	2299.04 
For benchmark_codelet_polybench_linear_algebra_kernels_mvt_mvt_c_kernel_mvt_line91_id2o1_jl0f4_tl1s128_tl2s128____mvt_c_kernel_mvt_line91_loop_c_44_c_3372660,	Prediction: 	0 ,Target: 	3.37269e+06 
For benchmark_array_add____array_add_f32_no_simd_2075,	Prediction: 	0 ,Target: 	2043.59 
For benchmark_codelet_polybench_linear_algebra_blas_syr2k_syr2k_c_init_array_line37_0____syr2k_c_init_array_line37_loop_c_0_c_41808400,	Prediction: 	0 ,Target: 	4.18084e+07 
For benchmark_codelet_npb_SP_sp_c_exact_rhs_line301_576____sp_c_exact_rhs_line301_loop_c_576_c_6081980,	Prediction: 	0 ,Target: 	6.08197e+06 
For benchmark_array_copy____u16_copy_simd128_91,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_codelet_tsvc____tsc_c_s1115_line1031_loop_c_8_c2_119541,	Prediction: 	0 ,Target: 	119550 
For benchmark_codelet_liblinear____c_l2r_l2_svc_fun_fun_line221_6955180,	Prediction: 	0 ,Target: 	6.95518e+06 
For benchmark_array_add____array_add_f32_simd128_337,	Prediction: 	0 ,Target: 	340.598 
For benchmark_codelet_tsvc____tsc_c_check_line176_loop_c_0_c_196662,	Prediction: 	0 ,Target: 	196695 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_init_array_line37_0____3mm_c_init_array_line37_loop_c_0_c_15753300,	Prediction: 	0 ,Target: 	1.57533e+07 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2171_0____bt_c_compute_rhs_line2171_loop_c_0_c_11486500,	Prediction: 	0 ,Target: 	1.14865e+07 
For benchmark_array_copy____u8_copy_simd256_45,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_codelet_polybench_linear_algebra_kernels_bicg_bicg_c_init_array_line33_0____bicg_c_init_array_line33_loop_c_0_c_26609,	Prediction: 	0 ,Target: 	26566.6 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1892_0____bt_c_compute_rhs_line1892_loop_c_0_c_5860490,	Prediction: 	0 ,Target: 	5.8605e+06 
For benchmark_array_copy____u64_copy_simd256_70,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_poisson____set_grid_points_1d_2565,	Prediction: 	0 ,Target: 	2554.48 
For benchmark_mat_mul____mat_mult_64_kij_100362,	Prediction: 	0 ,Target: 	100391 
For benchmark_codelet_spec2000____scanner_c_init_td_line819_loop_21470,	Prediction: 	0 ,Target: 	21457.7 
For benchmark_codelet_libraries_default_twolame_encode_c_combine_lr_line330_0____encode_c_combine_lr_line330_loop_c_0_c_1743,	Prediction: 	0 ,Target: 	1702.99 
For benchmark_mat_mul____mat_mult_16_jik_1007,	Prediction: 	0 ,Target: 	1021.79 
For benchmark_codelet_tsvc____tsc_c_check_line166_loop_c_0_c_101882,	Prediction: 	0 ,Target: 	101924 
For benchmark_mat_mul____mat_mult_256_jki_166239008,	Prediction: 	0 ,Target: 	1.66239e+08 
For benchmark_codelet_npb_LU_lu_c_l2norm_line1921_0____lu_c_l2norm_line1921_loop_c_0_c_1048460,	Prediction: 	0 ,Target: 	1.04845e+06 
For benchmark_codelet_polybench_linear_algebra_blas_syrk_syrk_c_init_array_line36_0____syrk_c_init_array_line36_loop_c_0_c_20590900,	Prediction: 	0 ,Target: 	2.05909e+07 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_init_array_line34_0____3mm_c_init_array_line34_loop_c_0_c_13894000,	Prediction: 	0 ,Target: 	1.3894e+07 
For benchmark_crypto____sha256_init_11,	Prediction: 	0 ,Target: 	0 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1520_0____sp_c_compute_rhs_line1520_loop_c_0_c_41794,	Prediction: 	0 ,Target: 	41808.4 
For benchmark_codelet_npb_SP_sp_c_exact_rhs_line601_0____sp_c_exact_rhs_line601_loop_c_0_c_5464880,	Prediction: 	0 ,Target: 	5.46489e+06 
For benchmark_repeated_hash____hash_16_4,	Prediction: 	0 ,Target: 	0 
For benchmark_codelet_tsvc____tsc_c_s176_line1822_loop_c_0_c_112035,	Prediction: 	0 ,Target: 	112057 
For benchmark_codelet_tsvc____tsc_c_s2101_line3313_loop_c_0_c2_1504,	Prediction: 	0 ,Target: 	1532.69 
For benchmark_codelet_tsvc____tsc_c_s312_line3480_loop_c_0_c_96026,	Prediction: 	0 ,Target: 	96048.6 
For benchmark_codelet_polybench_linear_algebra_kernels_atax_atax_c_init_array_line34_0____atax_c_init_array_line34_loop_c_0_c_2630,	Prediction: 	9.70755e+06 ,Target: 	2639.63 
For benchmark_array_copy____f32_copy_simd128_134,	Prediction: 	0 ,Target: 	170.299 
For benchmark_fibonacci____fib_float_slow_exp_51,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_codelet_tsvc____tsc_c_s222_line1989_loop_c_0_c_109921,	Prediction: 	0 ,Target: 	109928 
For benchmark_codelet_npb_SP_sp_c_x_solve_line2449_0____sp_c_x_solve_line2449_loop_c_0_c_24773,	Prediction: 	0 ,Target: 	24778.5 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line105_id2o1_jl0f4_tl1s128_tl2s128____gemver_c_kernel_gemver_line105_loop_c_44_c_3243310,	Prediction: 	0 ,Target: 	3.24334e+06 
For benchmark_codelet_npb_BT_bt_c_exact_rhs_line300_0____bt_c_exact_rhs_line300_loop_c_0_c_6916470,	Prediction: 	0 ,Target: 	6.91644e+06 
For benchmark_codelet_tsvc____tsc_c_set1d_line82_loop_c_0_c_14007,	Prediction: 	0 ,Target: 	13964.5 
For benchmark_codelet_tsvc____tsc_c_s311_line3411_loop_c_0_c_96025,	Prediction: 	0 ,Target: 	96048.6 
For benchmark_codelet_livermore_default_lloops_c_endloop_line1795_0____lloops_c_endloop_line1795_loop_c_0_c_7584,	Prediction: 	0 ,Target: 	7578.31 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1508_0____sp_c_compute_rhs_line1508_loop_c_0_c_67536,	Prediction: 	0 ,Target: 	67523.5 
For benchmark_codelet_npb_UA_SNU_utils_c_adds2m1_line120_0____init_arrays_498800,	Prediction: 	0 ,Target: 	498806 
For benchmark_nbody____kernel_simd_51,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_codelet_tsvc____tsc_c_s244_line2277_loop_c_3_c_20546,	Prediction: 	0 ,Target: 	20521 
For benchmark_codelet_tsvc____tsc_c_s257_line2625_loop_c_0_c_255602,	Prediction: 	0 ,Target: 	255619 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_init_array_line38_0____2mm_c_init_array_line38_loop_c_0_c_15349300,	Prediction: 	0 ,Target: 	1.53493e+07 
For benchmark_sorting____selection_sort_4856870,	Prediction: 	0 ,Target: 	4.85684e+06 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1546_0____sp_c_compute_rhs_line1546_loop_c_0_c_41998,	Prediction: 	0 ,Target: 	41978.7 
For benchmark_poisson____set_analytical_solution_dbc_1d_2501,	Prediction: 	8.47953e+06 ,Target: 	2469.34 
For benchmark_codelet_tsvc____tsc_c_s3251_line2440_loop_c_0_c_105265,	Prediction: 	0 ,Target: 	105245 
For benchmark_codelet_kernels_serial_sparse_c_main_line236_0____sparse_c_main_line236_loop_c_0_c_4487190,	Prediction: 	1.73958e+07 ,Target: 	4.48721e+06 
For benchmark_repeated_hash____hash_524288_3148840,	Prediction: 	0 ,Target: 	3.14883e+06 
For benchmark_codelet_tsvc____tsc_c_s2251_line2414_loop_c_3_c_41168,	Prediction: 	0 ,Target: 	41127.2 
For benchmark_codelet_crystal_cholesky____codelet_crystal_cholesky_line29_loop_0_187,	Prediction: 	0 ,Target: 	170.299 
For benchmark_nbody____advance_simd_37600,	Prediction: 	0 ,Target: 	37636.1 
For benchmark_codelet_polybench_linear_algebra_kernels_atax_atax_c_init_array_line36_0____atax_c_init_array_line36_loop_c_0_c_56032300,	Prediction: 	0 ,Target: 	5.60323e+07 
For benchmark_codelet_crystal_cholesky____codelet_crystal_div_line43_loop_54,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_codelet_tsvc____tsc_c_s252_line2471_loop_c_0_c_12178,	Prediction: 	0 ,Target: 	12176.4 
For benchmark_codelet_tsvc____tsc_c_s000_line786_loop_c_0_c_8027,	Prediction: 	0 ,Target: 	8004.05 
For benchmark_codelet_polybench_linear_algebra_solvers_ludcmp_ludcmp_c_init_array_line35_0____ludcmp_c_init_array_line35_loop_c_0_c_3582,	Prediction: 	0 ,Target: 	3576.28 
For benchmark_codelet_npb_BT_bt_c_lhsy_line1293_0____bt_c_lhsy_line1293_loop_c_0_c_99001600,	Prediction: 	0 ,Target: 	9.90016e+07 
For benchmark_codelet_polybench_medley_nussinov_nussinov_c_init_array_line42_0____nussinov_c_init_array_line42_loop_c_0_c_14500300,	Prediction: 	0 ,Target: 	1.45003e+07 
For benchmark_array_min____u32_min_no_simd_2075,	Prediction: 	0 ,Target: 	2043.59 
For benchmark_codelet_tsvc____tsc_c_vtv_line5171_loop_c_0_c_8342,	Prediction: 	0 ,Target: 	8344.65 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1387_0____sp_c_compute_rhs_line1387_loop_c_0_c_27166,	Prediction: 	0 ,Target: 	27162.7 
For benchmark_codelet_polybench_linear_algebra_solvers_gramschmidt_gramschmidt_c_init_array_line38_0____gramschmidt_c_init_array_line38_loop_c_0_c_6720340,	Prediction: 	0 ,Target: 	6.72034e+06 
For benchmark_codelet_npb_UA_SNU_convect_c_convect_line243_0____convect_c_convect_line243_loop_c_0_c_106886,	Prediction: 	0 ,Target: 	106863 
For benchmark_codelet_polybench_linear_algebra_kernels_mvt_mvt_c_kernel_mvt_line88_0____mvt_c_kernel_mvt_line88_loop_c_0_c_11822400,	Prediction: 	0 ,Target: 	1.18224e+07 
For benchmark_codelet_tsvc____tsc_c_s452_line4647_loop_c_0_c_11989,	Prediction: 	0 ,Target: 	12006.1 
For benchmark_codelet_polybench_medley_deriche_deriche_c_kernel_deriche_line118_0____deriche_c_kernel_deriche_line118_loop_c_0_c_22232400,	Prediction: 	5.43236e+07 ,Target: 	2.22324e+07 
For benchmark_mat_mul____mat_mult_128_jik_8943190,	Prediction: 	4.0068e+08 ,Target: 	8.94317e+06 
For benchmark_codelet_polybench_medley_deriche_deriche_c_init_array_line35_jl0f2_tl1s256_tl2s256____deriche_c_init_array_line35_loop_c_4_c_78730600,	Prediction: 	1.79431e+07 ,Target: 	7.87306e+07 
For benchmark_codelet_liblinear____c_tron_trcg_l2r_l2_svc_line417_30062200,	Prediction: 	0 ,Target: 	3.00622e+07 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2039_0____bt_c_compute_rhs_line2039_loop_c_0_c_57121,	Prediction: 	0 ,Target: 	57135.3 
For benchmark_codelet_tsvc____tsc_c_s251_line2359_loop_c_0_c_16792,	Prediction: 	0 ,Target: 	16774.5 
For benchmark_mat_mul____mat_mult_64_jik_579860,	Prediction: 	4.63012e+08 ,Target: 	579868 
For benchmark_nbody____advance_238338,	Prediction: 	7.75014e+06 ,Target: 	238333 
For benchmark_repeated_hash____hash_2048_12355,	Prediction: 	0 ,Target: 	12346.7 
For benchmark_codelet_npb_LU_lu_c_erhs_line861_0____lu_c_erhs_line861_loop_c_0_c_5621730,	Prediction: 	0 ,Target: 	5.62174e+06 
For benchmark_codelet_libraries_default_twolame_psycho_3_c_psycho_3_fft_line89_0____psycho_3_c_psycho_3_fft_line89_loop_c_0_c_524,	Prediction: 	0 ,Target: 	510.897 
For benchmark_codelet_nn_backpropagate_second_dervatives_line262____codelet_nn_backpropagate_second_dervatives_line262_1685,	Prediction: 	1.44666e+07 ,Target: 	1702.99 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1989_12____bt_c_compute_rhs_line1989_loop_c_12_c_49111,	Prediction: 	9.43953e+07 ,Target: 	49131.3 
For benchmark_repeated_hash____hash_65536_394360,	Prediction: 	0 ,Target: 	394327 
For benchmark_codelet_npb_SP_sp_c_ninvr_line1196_0____sp_c_ninvr_line1196_loop_c_0_c_5719910,	Prediction: 	0 ,Target: 	5.71992e+06 
For benchmark_mat_mul____mat_mult_16_jki_887,	Prediction: 	1.79046e+07 ,Target: 	851.495 
For benchmark_codelet_tsvc____tsc_c_s423_line4419_loop_c_0_c_96024,	Prediction: 	0 ,Target: 	96048.6 
For benchmark_repeated_hash____hash_1048576_6297100,	Prediction: 	0 ,Target: 	6.29706e+06 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line112_8____gemver_c_kernel_gemver_line112_loop_c_8_c_11975400,	Prediction: 	0 ,Target: 	1.19754e+07 
For benchmark_codelet_npb_UA_SNU_utils_c_adds1m1_line132_0____init_arrays_540991,	Prediction: 	0 ,Target: 	540955 
For benchmark_array_copy____u32_copy_simd128_78,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_nbody____energy_137,	Prediction: 	0 ,Target: 	170.299 
For benchmark_codelet_npb_LU_lu_c_pintgr_line2128_0____lu_c_pintgr_line2128_loop_c_0_c_15782,	Prediction: 	0 ,Target: 	15752.7 
For benchmark_codelet_npb_LU_lu_c_erhs_line678_72____lu_c_erhs_line678_loop_c_72_c_6828340,	Prediction: 	0 ,Target: 	6.82831e+06 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1892_352____bt_c_compute_rhs_line1892_loop_c_352_c_8259730,	Prediction: 	0 ,Target: 	8.25976e+06 
For benchmark_array_min____u8_min_no_simd_2077,	Prediction: 	0 ,Target: 	2043.59 
For benchmark_codelet_tsvc____tsc_c_s254_line2535_loop_c_0_c_8466,	Prediction: 	1.38829e+07 ,Target: 	8429.8 
For benchmark_mat_mul____mat_mult_128_ijk_2049220,	Prediction: 	7.04851e+07 ,Target: 	2.04921e+06 
For benchmark_codelet_c_k_means_line109____codelet_c_k_means_line109_69,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_repeated_hash____hash_2097152_12589500,	Prediction: 	0 ,Target: 	1.25895e+07 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_init_array_line41_0____2mm_c_init_array_line41_loop_c_0_c_17362900,	Prediction: 	0 ,Target: 	1.73629e+07 
For benchmark_mat_mul____mat_mult_16_kij_1791,	Prediction: 	0 ,Target: 	1788.14 
For benchmark_codelet_polybench_datamining_correlation_correlation_c_init_array_line35_jl0f4_tl1s128_tl2s128____correlation_c_init_array_line35_loop_c_8_c_654341,	Prediction: 	0 ,Target: 	654374 
For benchmark_array_add____array_add_f64_simd256_537,	Prediction: 	0 ,Target: 	510.897 
For benchmark_codelet_liblinear____c_l2r_l2_svc_fun_hv_line275_12562300,	Prediction: 	0 ,Target: 	1.25623e+07 
For benchmark_codelet_tsvc____tsc_c_s221_line1937_loop_c_0_c_196398,	Prediction: 	0 ,Target: 	196440 
For benchmark_repeated_hash____hash_1_4,	Prediction: 	0 ,Target: 	0 
For benchmark_codelet_tsvc____tsc_c_set1ds_line100_loop_c_0_c_14005,	Prediction: 	0 ,Target: 	13964.5 
For benchmark_codelet_npb_UA_SNU_convect_c_convect_line223_36____convect_c_convect_line223_loop_c_36_c_123,	Prediction: 	2.6484e+07 ,Target: 	85.1495 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1444_156____lloops_c_kernels_line1444_loop_c_156_c_98131,	Prediction: 	0 ,Target: 	98092.2 
For benchmark_codelet_npb_SP_sp_c_lhsz_line1159_0____sp_c_lhsz_line1159_loop_c_0_c_11573600,	Prediction: 	5.7881e+07 ,Target: 	1.15736e+07 
For benchmark_mat_mul____mat_mult_8_ikj_785,	Prediction: 	2.44907e+06 ,Target: 	766.345 
For benchmark_codelet_npb_SP_sp_c_lhsy_line1014_0____sp_c_lhsy_line1014_loop_c_0_c_5377520,	Prediction: 	0 ,Target: 	5.37753e+06 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2148_0____bt_c_compute_rhs_line2148_loop_c_0_c_72124,	Prediction: 	0 ,Target: 	72121.6 
For benchmark_codelet_tsvc____tsc_c_s281_line3165_loop_c_3_c_64987,	Prediction: 	0 ,Target: 	64969.1 
For benchmark_codelet_kernels_serial_amr_c_main_line502_0____amr_c_main_line502_loop_c_0_c_819726,	Prediction: 	0 ,Target: 	819734 
For benchmark_codelet_tsvc____tsc_c_s1119_line1148_loop_c_32_c_25072,	Prediction: 	9.11108e+06 ,Target: 	25034 
For benchmark_mat_mul____mat_mult_8_jik_79,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_codelet_tsvc____tsc_c_s2251_line2414_loop_c_0_c_91028,	Prediction: 	3.1833e+07 ,Target: 	91024.8 
For benchmark_codelet_livermore_default_lloops_c_kernels_line913_0____lloops_c_kernels_line913_loop_c_0_c_1649,	Prediction: 	1.02678e+08 ,Target: 	1617.84 
For benchmark_repeated_hash____hash_32768_197413,	Prediction: 	0 ,Target: 	197377 
For benchmark_codelet_polybench_stencils_fdtd_2d_fdtd_2d_c_init_array_line38_0____fdtd_2d_c_init_array_line38_loop_c_0_c_15815800,	Prediction: 	4.86943e+07 ,Target: 	1.58158e+07 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_init_array_line44_0____2mm_c_init_array_line44_loop_c_0_c_18467400,	Prediction: 	1.03779e+07 ,Target: 	1.84674e+07 
For benchmark_codelet_npb_UA_SNU_utils_c_reciprocal_line43_0____init_arrays_line43_583180,	Prediction: 	0 ,Target: 	583189 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1424_0____sp_c_compute_rhs_line1424_loop_c_0_c_36250,	Prediction: 	0 ,Target: 	36273.7 
For benchmark_codelet_npb_LU_lu_c_pintgr_line1988_0____lu_c_pintgr_line1988_loop_c_0_c_2283,	Prediction: 	0 ,Target: 	2299.04 
For benchmark_codelet_npb_SP_sp_c_lhsy_line1028_0____sp_c_lhsy_line1028_loop_c_0_c_31240,	Prediction: 	8344.65 ,Target: 	31249.9 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2001_0____bt_c_compute_rhs_line2001_loop_c_0_c_67782,	Prediction: 	0 ,Target: 	67779 
For benchmark_codelet_polybench_linear_algebra_kernels_atax_atax_c_kernel_atax_line74_0____atax_c_kernel_atax_line74_loop_c_0_c_554,	Prediction: 	1.05724e+07 ,Target: 	596.046 
For benchmark_codelet_tsvc____tsc_c_vpvpv_line5252_loop_c_0_c_12170,	Prediction: 	0 ,Target: 	12176.4 
For benchmark_codelet_npb_SP_sp_c_x_solve_line2449_120____sp_c_x_solve_line2449_loop_c_120_c_9180,	Prediction: 	0 ,Target: 	9196.15 
For benchmark_array_copy____u16_copy_simd256_46,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_codelet_npb_LU_lu_c_ssor_line2976_0____lu_c_ssor_line2976_loop_c_0_c_208397,	Prediction: 	0 ,Target: 	208361 
For benchmark_codelet_tsvc____tsc_c_s119_line1119_loop_c_0_c_25043,	Prediction: 	0 ,Target: 	25034 
For benchmark_codelet_npb_BT_bt_c_add_line179_0____bt_c_add_line179_loop_c_0_c_5368130,	Prediction: 	0 ,Target: 	5.36816e+06 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_kernel_2mm_line96_0____2mm_c_kernel_2mm_line96_loop_c_0_c_2536369920,	Prediction: 	2.4066e+09 ,Target: 	2.53637e+09 
For benchmark_codelet_npb_LU_lu_c_rhs_line2259_0____lu_c_rhs_line2259_loop_c_0_c_6502900,	Prediction: 	0 ,Target: 	6.50287e+06 
For benchmark_codelet_kernels_serial_transpose_c_main_line176_0____transpose_c_main_line176_loop_c_0_c_13448000,	Prediction: 	0 ,Target: 	1.3448e+07 
For benchmark_array_min____u64_min_no_simd_2071,	Prediction: 	0 ,Target: 	2043.59 
For benchmark_codelet_npb_CG_cg_c_main_line271_0____cg_c_main_line271_loop_c_0_c_42021,	Prediction: 	5.67845e+06 ,Target: 	41978.7 
For benchmark_repeated_hash____hash_131072_788179,	Prediction: 	0 ,Target: 	788144 
For benchmark_codelet_tsvc____tsc_c_s315_line3566_loop_c_0_c_28025,	Prediction: 	0 ,Target: 	28014.2 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line112_jl0f4_tl1s128_tl2s128____gemver_c_kernel_gemver_line112_loop_c_8_c_4900620,	Prediction: 	0 ,Target: 	4.90061e+06 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_kernel_3mm_line85_8____3mm_c_kernel_3mm_line85_loop_c_8_c_2210840064,	Prediction: 	2.10451e+09 ,Target: 	2.21084e+09 
For benchmark_nbody____offset_momentum_52,	Prediction: 	0 ,Target: 	85.1495 
For benchmark_codelet_tsvc____tsc_c_s131_line1438_loop_c_0_c_64040,	Prediction: 	0 ,Target: 	64032.4 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line105_36____gemver_c_kernel_gemver_line105_loop_c_36_c_1532240,	Prediction: 	0 ,Target: 	1.53227e+06 
For benchmark_poisson____set_gb_operator_col_major_poisson1d_5431,	Prediction: 	0 ,Target: 	5449.57 
For benchmark_codelet_tsvc____tsc_c_s317_line3642_loop_c_3_c_48018,	Prediction: 	0 ,Target: 	48024.3 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_kernel_3mm_line101_0____3mm_c_kernel_3mm_line101_loop_c_0_c_2325629952,	Prediction: 	2.01087e+09 ,Target: 	2.32563e+09 
For benchmark_codelet_npb_UA_SNU_diffuse_c_diffusion_line142_9____diffuse_c_diffusion_line142_loop_c_9_c_751293,	Prediction: 	0 ,Target: 	751274 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1558_0____sp_c_compute_rhs_line1558_loop_c_0_c_36152,	Prediction: 	0 ,Target: 	36188.5 
For benchmark_codelet_npb_CG_cg_c_conj_grad_line387_0____cg_c_conj_grad_line387_loop_c_0_c_42017,	Prediction: 	0 ,Target: 	41978.7 
For benchmark_codelet_spec2000____quake_c_main_line452_loop_92103,	Prediction: 	0 ,Target: 	92131.8 
For benchmark_codelet_crystal_cholesky____codelet_crystal_cholesky_line29_loop_1_495,	Prediction: 	0 ,Target: 	510.897 
For benchmark_codelet_polybench_linear_algebra_blas_syr2k_syr2k_c_init_array_line42_0____syr2k_c_init_array_line42_loop_c_0_c_24898800,	Prediction: 	0 ,Target: 	2.48988e+07 
For benchmark_codelet_polybench_linear_algebra_kernels_mvt_mvt_c_kernel_mvt_line91_0____mvt_c_kernel_mvt_line91_loop_c_0_c_12230600,	Prediction: 	7.46999e+07 ,Target: 	1.22306e+07 
For benchmark_codelet_polybench_datamining_correlation_correlation_c_init_array_line35_8____correlation_c_init_array_line35_loop_c_8_c_7587890,	Prediction: 	0 ,Target: 	7.58793e+06 
For benchmark_mat_mul____mat_mult_8_ijk_128,	Prediction: 	0 ,Target: 	170.299 
For benchmark_codelet_tsvc____tsc_c_s256_line2595_loop_c_0_c_478262,	Prediction: 	0 ,Target: 	478285 
For benchmark_codelet_tsvc____tsc_c_s2111_line3368_loop_c_8_c_68833,	Prediction: 	0 ,Target: 	68800.8 
For benchmark_codelet_polybench_datamining_covariance_covariance_c_init_array_line34_0____covariance_c_init_array_line34_loop_c_0_c_7591340,	Prediction: 	2.102e+07 ,Target: 	7.59133e+06 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2148_12____bt_c_compute_rhs_line2148_loop_c_12_c_129607,	Prediction: 	0 ,Target: 	129598 
For benchmark_poisson____dgbtrftridiag_116185,	Prediction: 	0 ,Target: 	116144 
For benchmark_codelet_npb_UA_SNU_utils_c_add2_line170_0____utils_c_add2_line170_loop_c_0_c_488200,	Prediction: 	3.81138e+06 ,Target: 	488162 
For benchmark_codelet_npb_LU_lu_c_blts_line193_9____lu_c_blts_line193_loop_c_9_c_164855,	Prediction: 	0 ,Target: 	164849 
For benchmark_codelet_npb_SP_sp_c_lhsy_line999_0____sp_c_lhsy_line999_loop_c_0_c_31488,	Prediction: 	3.07604e+07 ,Target: 	31505.3 
For benchmark_mat_mul____mat_mult_256_ijk_33191800,	Prediction: 	1.05925e+08 ,Target: 	3.31918e+07 
For benchmark_codelet_tsvc____tsc_c_s113_line921_loop_c_0_c_10243,	Prediction: 	0 ,Target: 	10217.9 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1573_0____sp_c_compute_rhs_line1573_loop_c_0_c_9020110,	Prediction: 	0 ,Target: 	9.02014e+06 
For benchmark_codelet_npb_CG_cg_c_sparse_line757_0____cg_c_sparse_line757_loop_c_0_c_5457,	Prediction: 	0 ,Target: 	5449.57 
For benchmark_codelet_polybench_datamining_covariance_covariance_c_kernel_covariance_line81_0____covariance_c_kernel_covariance_line81_loop_c_0_c_7243180,	Prediction: 	0 ,Target: 	7.24316e+06 
For benchmark_poisson____set_dense_rhs_dbc_1d_1068,	Prediction: 	0 ,Target: 	1106.94 
For benchmark_codelet_tsvc____tsc_c_vsumr_line5308_loop_c_0_c_96026,	Prediction: 	0 ,Target: 	96048.6 
For benchmark_codelet_npb_SP_sp_c_lhsz_line1128_0____sp_c_lhsz_line1128_loop_c_0_c_5731820,	Prediction: 	0 ,Target: 	5.73184e+06 
For benchmark_mat_mul____mat_mult_256_jik_153019008,	Prediction: 	4.27267e+08 ,Target: 	1.53019e+08 
