Epoch: 0,	Training loss (MRSE): 0.823588	,Validation loss (MRSE): 0.805589	,Training loss (MSE): 5.53848e+17	,Validation loss (MSE): 6.98209e+17	,Training accuracy (MAE): -2.57638e+08	,Validation accuracy (MAE): -3.17027e+08	,Training accuracy (MRAE): 0.11933	,Validation accuracy (MRAE): 0.131696
Epoch: 1958,	Training loss (MRSE): 0.224352	,Validation loss (MRSE): 0.648354	,Training loss (MSE): 3.48906e+16	,Validation loss (MSE): 1.29973e+17	,Training accuracy (MAE): -2.46898e+07	,Validation accuracy (MAE): -5.24987e+07	,Training accuracy (MRAE): 0.602529	,Validation accuracy (MRAE): 0.248118
Epoch: 1960,	Training loss (MRSE): 0.222223	,Validation loss (MRSE): 0.647133	,Training loss (MSE): 3.41029e+16	,Validation loss (MSE): 1.29829e+17	,Training accuracy (MAE): -2.36211e+07	,Validation accuracy (MAE): -5.29918e+07	,Training accuracy (MRAE): 0.602218	,Validation accuracy (MRAE): 0.247648
Epoch: 1962,	Training loss (MRSE): 0.222429	,Validation loss (MRSE): 0.642453	,Training loss (MSE): 3.46636e+16	,Validation loss (MSE): 1.28871e+17	,Training accuracy (MAE): -2.38269e+07	,Validation accuracy (MAE): -5.10698e+07	,Training accuracy (MRAE): 0.601233	,Validation accuracy (MRAE): 0.256083
Epoch: 1964,	Training loss (MRSE): 0.229878	,Validation loss (MRSE): 0.647582	,Training loss (MSE): 3.94969e+16	,Validation loss (MSE): 1.25985e+17	,Training accuracy (MAE): -2.47998e+07	,Validation accuracy (MAE): -4.77352e+07	,Training accuracy (MRAE): 0.599857	,Validation accuracy (MRAE): 0.257526
Epoch: 1966,	Training loss (MRSE): 0.236396	,Validation loss (MRSE): 0.647918	,Training loss (MSE): 4.23341e+16	,Validation loss (MSE): 1.23259e+17	,Training accuracy (MAE): -2.85698e+07	,Validation accuracy (MAE): -4.40818e+07	,Training accuracy (MRAE): 0.594391	,Validation accuracy (MRAE): 0.255803
Epoch: 1968,	Training loss (MRSE): 0.235248	,Validation loss (MRSE): 0.647745	,Training loss (MSE): 4.08879e+16	,Validation loss (MSE): 1.2769e+17	,Training accuracy (MAE): -3.05138e+07	,Validation accuracy (MAE): -4.91807e+07	,Training accuracy (MRAE): 0.588378	,Validation accuracy (MRAE): 0.25322
Epoch: 1970,	Training loss (MRSE): 0.221604	,Validation loss (MRSE): 0.645207	,Training loss (MSE): 3.99661e+16	,Validation loss (MSE): 1.28948e+17	,Training accuracy (MAE): -2.86255e+07	,Validation accuracy (MAE): -5.00554e+07	,Training accuracy (MRAE): 0.609893	,Validation accuracy (MRAE): 0.250739
Epoch: 1972,	Training loss (MRSE): 0.207864	,Validation loss (MRSE): 0.639573	,Training loss (MSE): 3.76067e+16	,Validation loss (MSE): 1.27921e+17	,Training accuracy (MAE): -2.6164e+07	,Validation accuracy (MAE): -4.85745e+07	,Training accuracy (MRAE): 0.624592	,Validation accuracy (MRAE): 0.260731
Epoch: 1974,	Training loss (MRSE): 0.206467	,Validation loss (MRSE): 0.630031	,Training loss (MSE): 3.49013e+16	,Validation loss (MSE): 1.2825e+17	,Training accuracy (MAE): -2.39567e+07	,Validation accuracy (MAE): -4.94126e+07	,Training accuracy (MRAE): 0.628227	,Validation accuracy (MRAE): 0.267648
Epoch: 1976,	Training loss (MRSE): 0.215653	,Validation loss (MRSE): 0.617697	,Training loss (MSE): 3.30812e+16	,Validation loss (MSE): 1.28985e+17	,Training accuracy (MAE): -2.26774e+07	,Validation accuracy (MAE): -5.15285e+07	,Training accuracy (MRAE): 0.613394	,Validation accuracy (MRAE): 0.285571
Epoch: 1978,	Training loss (MRSE): 0.20626	,Validation loss (MRSE): 0.623999	,Training loss (MSE): 3.5642e+16	,Validation loss (MSE): 1.26202e+17	,Training accuracy (MAE): -2.24721e+07	,Validation accuracy (MAE): -4.89037e+07	,Training accuracy (MRAE): 0.620984	,Validation accuracy (MRAE): 0.27627
Epoch: 1980,	Training loss (MRSE): 0.207402	,Validation loss (MRSE): 0.628084	,Training loss (MSE): 3.53057e+16	,Validation loss (MSE): 1.25598e+17	,Training accuracy (MAE): -2.27043e+07	,Validation accuracy (MAE): -4.70735e+07	,Training accuracy (MRAE): 0.621053	,Validation accuracy (MRAE): 0.272387
Epoch: 1982,	Training loss (MRSE): 0.213071	,Validation loss (MRSE): 0.628473	,Training loss (MSE): 3.78533e+16	,Validation loss (MSE): 1.23888e+17	,Training accuracy (MAE): -2.34462e+07	,Validation accuracy (MAE): -4.57947e+07	,Training accuracy (MRAE): 0.612618	,Validation accuracy (MRAE): 0.265972
Epoch: 1984,	Training loss (MRSE): 0.214344	,Validation loss (MRSE): 0.610125	,Training loss (MSE): 3.75094e+16	,Validation loss (MSE): 1.23842e+17	,Training accuracy (MAE): -2.24029e+07	,Validation accuracy (MAE): -4.62768e+07	,Training accuracy (MRAE): 0.610995	,Validation accuracy (MRAE): 0.279593
Epoch: 1986,	Training loss (MRSE): 0.207093	,Validation loss (MRSE): 0.610784	,Training loss (MSE): 3.65027e+16	,Validation loss (MSE): 1.24792e+17	,Training accuracy (MAE): -2.23599e+07	,Validation accuracy (MAE): -4.70784e+07	,Training accuracy (MRAE): 0.62214	,Validation accuracy (MRAE): 0.278177
Epoch: 1988,	Training loss (MRSE): 0.203581	,Validation loss (MRSE): 0.612258	,Training loss (MSE): 3.65914e+16	,Validation loss (MSE): 1.24587e+17	,Training accuracy (MAE): -2.30352e+07	,Validation accuracy (MAE): -4.73789e+07	,Training accuracy (MRAE): 0.626522	,Validation accuracy (MRAE): 0.276717
Epoch: 1990,	Training loss (MRSE): 0.20237	,Validation loss (MRSE): 0.619509	,Training loss (MSE): 3.54084e+16	,Validation loss (MSE): 1.25521e+17	,Training accuracy (MAE): -2.399e+07	,Validation accuracy (MAE): -4.85665e+07	,Training accuracy (MRAE): 0.630056	,Validation accuracy (MRAE): 0.280252
Epoch: 1992,	Training loss (MRSE): 0.207515	,Validation loss (MRSE): 0.61862	,Training loss (MSE): 3.459e+16	,Validation loss (MSE): 1.2723e+17	,Training accuracy (MAE): -2.37179e+07	,Validation accuracy (MAE): -5.01478e+07	,Training accuracy (MRAE): 0.623008	,Validation accuracy (MRAE): 0.279318
Epoch: 1994,	Training loss (MRSE): 0.213961	,Validation loss (MRSE): 0.626685	,Training loss (MSE): 3.2881e+16	,Validation loss (MSE): 1.29254e+17	,Training accuracy (MAE): -2.277e+07	,Validation accuracy (MAE): -5.1547e+07	,Training accuracy (MRAE): 0.617537	,Validation accuracy (MRAE): 0.266312
Epoch: 1996,	Training loss (MRSE): 0.209526	,Validation loss (MRSE): 0.624813	,Training loss (MSE): 3.31913e+16	,Validation loss (MSE): 1.3186e+17	,Training accuracy (MAE): -2.22303e+07	,Validation accuracy (MAE): -5.28375e+07	,Training accuracy (MRAE): 0.624882	,Validation accuracy (MRAE): 0.268072
Epoch: 1998,	Training loss (MRSE): 0.207629	,Validation loss (MRSE): 0.623629	,Training loss (MSE): 3.34564e+16	,Validation loss (MSE): 1.31725e+17	,Training accuracy (MAE): -2.27846e+07	,Validation accuracy (MAE): -5.21682e+07	,Training accuracy (MRAE): 0.62358	,Validation accuracy (MRAE): 0.272326
Training time: 3960.98s

Final results:
Training data:
For benchmark_codelet_tsvc____tsc_c_s211_line1857_loop_c_0_c_96171,	Prediction: 	99821.8 ,Target: 	96171 
For benchmark_codelet_tsvc____tsc_c_s424_line4452_loop_c_0_c_96027,	Prediction: 	151788 ,Target: 	96026.9 
For benchmark_codelet_polybench_linear_algebra_blas_gemm_gemm_c_init_array_line37_0____gemm_c_init_array_line37_loop_c_0_c_19378300,	Prediction: 	3.04473e+07 ,Target: 	1.93783e+07 
For benchmark_codelet_polybench_stencils_seidel_2d_seidel_2d_c_init_array_line31_0____seidel_2d_c_init_array_line31_loop_c_0_c_17675900,	Prediction: 	2.81392e+07 ,Target: 	1.76759e+07 
For benchmark_codelet_libraries_default_twolame_psycho_3_c_psycho_3_fft_line89_0____psycho_3_c_psycho_3_fft_line89_loop_c_0_c_524,	Prediction: 	769.685 ,Target: 	524 
For benchmark_codelet_npb_UA_SNU_precond_c_setuppc_line87_0____precond_c_setuppc_line87_loop_c_0_c_106924,	Prediction: 	86875 ,Target: 	106924 
For benchmark_codelet_npb_UA_SNU_adapt_c_remap_line894_306____adapt_c_remap_line894_loop_c_306_c_5058,	Prediction: 	5198.75 ,Target: 	5058 
For benchmark_mat_mul____mat_mult_16_jik_1007,	Prediction: 	1774.75 ,Target: 	1007 
For benchmark_codelet_npb_BT_bt_c_lhsy_line1293_0____bt_c_lhsy_line1293_loop_c_0_c_99001600,	Prediction: 	1.12836e+08 ,Target: 	9.90015e+07 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1919_0____bt_c_compute_rhs_line1919_loop_c_0_c_56705,	Prediction: 	66007.1 ,Target: 	56705 
For benchmark_poisson____set_grid_points_1d_2565,	Prediction: 	2990.58 ,Target: 	2565 
For benchmark_codelet_liblinear____c_l2r_l2_svc_fun_sub_xtv_line323_9370920,	Prediction: 	1.76516e+07 ,Target: 	9.37092e+06 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1869_0____bt_c_compute_rhs_line1869_loop_c_0_c_22541,	Prediction: 	26582.1 ,Target: 	22541 
For benchmark_codelet_tsvc____tsc_c_s1244_line2304_loop_c_0_c_103543,	Prediction: 	145580 ,Target: 	103543 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_kernel_2mm_line89_0____2mm_c_kernel_2mm_line89_loop_c_0_c_2348529920,	Prediction: 	2.95429e+09 ,Target: 	2.34853e+09 
For benchmark_mat_mul____mat_mult_64_jik_579860,	Prediction: 	1.36667e+06 ,Target: 	579860 
For benchmark_codelet_tsvc____tsc_c_s254_line2535_loop_c_0_c_8466,	Prediction: 	19030.2 ,Target: 	8466 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1680_0____sp_c_compute_rhs_line1680_loop_c_0_c_121445,	Prediction: 	149110 ,Target: 	121445 
For benchmark_codelet_npb_LU_lu_c_rhs_line2277_0____lu_c_rhs_line2277_loop_c_0_c_5601030,	Prediction: 	5.80055e+06 ,Target: 	5.60103e+06 
For benchmark_codelet_npb_UA_SNU_utils_c_reciprocal_line43_0____init_arrays_line43_583180,	Prediction: 	2.14439e+06 ,Target: 	583180 
For benchmark_codelet_tsvc____tsc_c_vdotr_line5337_loop_c_0_c_96026,	Prediction: 	215542 ,Target: 	96025.9 
For benchmark_codelet_kernels_serial_amr_c_main_line508_0____amr_c_main_line508_loop_c_0_c_838518,	Prediction: 	1.3372e+06 ,Target: 	838518 
For benchmark_codelet_kernels_serial_transpose_c_main_line176_0____transpose_c_main_line176_loop_c_0_c_13448000,	Prediction: 	2.496e+07 ,Target: 	1.3448e+07 
For benchmark_codelet_npb_SP_sp_c_txinvr_line1919_0____sp_c_txinvr_line1919_loop_c_0_c_5972400,	Prediction: 	7.39156e+06 ,Target: 	5.97239e+06 
For benchmark_array_add____array_add_f32_simd256_187,	Prediction: 	546.035 ,Target: 	187 
For benchmark_repeated_hash____hash_524288_3148840,	Prediction: 	766284 ,Target: 	3.14884e+06 
For benchmark_poisson____set_gb_operator_col_major_poisson1d_id_7333,	Prediction: 	6844.66 ,Target: 	7333 
For benchmark_codelet_tsvc____tsc_c_s131_line1438_loop_c_3_c_36033,	Prediction: 	22396.6 ,Target: 	36033 
For benchmark_codelet_npb_SP_sp_c_lhsinit_line811_0____sp_c_lhsinit_line811_loop_c_0_c_18410900,	Prediction: 	1.09234e+07 ,Target: 	1.84109e+07 
For benchmark_codelet_npb_UA_SNU_diffuse_c_diffusion_line153_0____diffuse_c_diffusion_line153_loop_c_0_c_256822,	Prediction: 	170384 ,Target: 	256822 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1387_0____sp_c_compute_rhs_line1387_loop_c_0_c_27166,	Prediction: 	19383.5 ,Target: 	27166 
For benchmark_codelet_tsvc____tsc_c_s2111_line3368_loop_c_0_c_189745,	Prediction: 	383008 ,Target: 	189745 
For benchmark_codelet_livermore_default_lloops_c_kernels_line937_0____lloops_c_kernels_line937_loop_c_0_c_3140,	Prediction: 	4278.21 ,Target: 	3140 
For benchmark_reverse_complement____reverse_complement_225,	Prediction: 	199.901 ,Target: 	225 
For benchmark_codelet_npb_SP_sp_c_rhs_norm_line264_0____sp_c_rhs_norm_line264_loop_c_0_c_847476,	Prediction: 	782863 ,Target: 	847476 
For benchmark_codelet_libraries_default_libsndfile_alac_c_alac_read_d_line575_0____alac_c_alac_read_d_line575_loop_c_0_c_2589,	Prediction: 	2539.81 ,Target: 	2589 
For benchmark_repeated_hash____hash_128_768,	Prediction: 	675959 ,Target: 	768 
For benchmark_codelet_tsvc____tsc_c_s222_line1989_loop_c_24_c_113037,	Prediction: 	417888 ,Target: 	113037 
For benchmark_codelet_npb_BT_bt_c_lhsz_line1485_0____bt_c_lhsz_line1485_loop_c_0_c_55127700,	Prediction: 	9.04892e+07 ,Target: 	5.51277e+07 
For benchmark_codelet_tsvc____tsc_c_s261_line2687_loop_c_3_c_50168,	Prediction: 	505773 ,Target: 	50168 
For benchmark_repeated_hash____hash_8388608_50360600,	Prediction: 	739602 ,Target: 	5.03606e+07 
For benchmark_poisson____dgbmv_transposed_25415,	Prediction: 	16262.3 ,Target: 	25415 
For benchmark_array_copy____f32_copy_no_simd_534,	Prediction: 	88.6157 ,Target: 	534 
For benchmark_codelet_polybench_datamining_correlation_correlation_c_init_array_line35_0____correlation_c_init_array_line35_loop_c_0_c_7413490,	Prediction: 	5.68879e+06 ,Target: 	7.41349e+06 
For benchmark_codelet_tsvc____tsc_c_s252_line2471_loop_c_0_c_12178,	Prediction: 	9746.1 ,Target: 	12178 
For benchmark_mat_mul____mat_mult_128_ijk_2049220,	Prediction: 	3.55828e+06 ,Target: 	2.04922e+06 
For benchmark_codelet_spec2000____vpr_stats_routing_line88_1124,	Prediction: 	938.631 ,Target: 	1124 
For benchmark_codelet_polybench_linear_algebra_solvers_durbin_durbin_c_init_array_line31_0____durbin_c_init_array_line31_loop_c_0_c_1290,	Prediction: 	1033.57 ,Target: 	1290 
For benchmark_codelet_tsvc____tsc_c_s254_line2535_loop_c_3_c_28065,	Prediction: 	50932.1 ,Target: 	28065 
For benchmark_codelet_npb_UA_SNU_diffuse_c_laplacian_line190_0____diffuse_c_laplacian_line190_loop_c_0_c_1579,	Prediction: 	3577.84 ,Target: 	1579 
For benchmark_array_copy____f64_copy_no_simd_163,	Prediction: 	76.5863 ,Target: 	163 
For benchmark_codelet_polybench_medley_deriche_deriche_c_kernel_deriche_line118_0____deriche_c_kernel_deriche_line118_loop_c_0_c_22232400,	Prediction: 	3.35457e+07 ,Target: 	2.22324e+07 
For benchmark_codelet_polybench_medley_deriche_deriche_c_kernel_deriche_line150_0____deriche_c_kernel_deriche_line150_loop_c_0_c_22362600,	Prediction: 	2.65959e+07 ,Target: 	2.23626e+07 
For benchmark_codelet_npb_UA_SNU_adapt_c_remap_line868_0____adapt_c_remap_line868_loop_c_0_c_2171,	Prediction: 	1275.73 ,Target: 	2171 
For benchmark_codelet_tsvc____tsc_c_s1111_line838_loop_c_0_c_21080,	Prediction: 	27294.3 ,Target: 	21080 
For benchmark_codelet_npb_CG_cg_c_main_line271_0____cg_c_main_line271_loop_c_0_c_42021,	Prediction: 	34134.4 ,Target: 	42021 
For benchmark_codelet_polybench_linear_algebra_solvers_gramschmidt_gramschmidt_c_init_array_line33_1____gramschmidt_c_init_array_line33_loop_c_1_c_21231600,	Prediction: 	2.10159e+07 ,Target: 	2.12316e+07 
For benchmark_codelet_kernels_serial_amr_c_main_line500_0____amr_c_main_line500_loop_c_0_c_822851,	Prediction: 	1.03502e+06 ,Target: 	822852 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1558_0____sp_c_compute_rhs_line1558_loop_c_0_c_36152,	Prediction: 	35705.1 ,Target: 	36152 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1653_0____sp_c_compute_rhs_line1653_loop_c_0_c_6284580,	Prediction: 	5.22843e+06 ,Target: 	6.28457e+06 
For benchmark_codelet_npb_UA_SNU_adapt_c_remap_line894_288____adapt_c_remap_line894_loop_c_288_c_2323,	Prediction: 	2606.84 ,Target: 	2323 
For benchmark_array_min____u8_min_simd128_102,	Prediction: 	95.1679 ,Target: 	102 
For benchmark_codelet_tsvc____tsc_c_s243_line2248_loop_c_0_c_22801,	Prediction: 	15405.6 ,Target: 	22801 
For benchmark_codelet_npb_BT_bt_c_rhs_norm_line261_3____bt_c_rhs_norm_line261_loop_c_3_c_946321,	Prediction: 	1.19084e+06 ,Target: 	946320 
For benchmark_codelet_tsvc____tsc_c_vpvpv_line5252_loop_c_0_c_12170,	Prediction: 	5490.73 ,Target: 	12170 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1668_0____sp_c_compute_rhs_line1668_loop_c_0_c_145442,	Prediction: 	152208 ,Target: 	145442 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2160_0____bt_c_compute_rhs_line2160_loop_c_0_c_97163,	Prediction: 	95214.3 ,Target: 	97163 
For benchmark_codelet_polybench_linear_algebra_blas_symm_symm_c_init_array_line37_8____symm_c_init_array_line37_loop_c_8_c_37479400,	Prediction: 	3.41816e+07 ,Target: 	3.74794e+07 
For benchmark_codelet_npb_SP_sp_c_pinvr_line1235_0____sp_c_pinvr_line1235_loop_c_0_c_5721720,	Prediction: 	3.49624e+06 ,Target: 	5.72172e+06 
For benchmark_codelet_tsvc____tsc_c_s261_line2687_loop_c_0_c_86702,	Prediction: 	94678.4 ,Target: 	86702.1 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line109_0____gemver_c_kernel_gemver_line109_loop_c_0_c_690,	Prediction: 	1788.18 ,Target: 	690 
For benchmark_codelet_polybench_linear_algebra_kernels_doitgen_doitgen_c_init_array_line32_0____doitgen_c_init_array_line32_loop_c_0_c_53176900,	Prediction: 	7.61689e+07 ,Target: 	5.31769e+07 
For benchmark_codelet_tsvc____tsc_c_s1115_line1031_loop_c_8_c_74474,	Prediction: 	63291 ,Target: 	74474 
For benchmark_codelet_tsvc____tsc_c_s423_line4409_loop_c_0_c_12427,	Prediction: 	10426 ,Target: 	12427 
For benchmark_codelet_generate_seq_laplacian_line73____codelet_generate_seq_laplacian_line73_196857,	Prediction: 	367734 ,Target: 	196857 
For benchmark_codelet_livermore_default_lloops_c_endloop_line1795_0____lloops_c_endloop_line1795_loop_c_0_c_7584,	Prediction: 	15585.7 ,Target: 	7584 
For benchmark_codelet_npb_SP_sp_c_x_solve_line2449_0____sp_c_x_solve_line2449_loop_c_0_c_24773,	Prediction: 	61296.4 ,Target: 	24773 
For benchmark_codelet_spec2000____scanner_c_init_td_line819_loop_21470,	Prediction: 	3755.25 ,Target: 	21470 
For benchmark_codelet_polybench_linear_algebra_kernels_3mm_3mm_c_init_array_line43_0____3mm_c_init_array_line43_loop_c_0_c_23441700,	Prediction: 	2.07972e+07 ,Target: 	2.34417e+07 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line105_id2o1_jl0f4_tl1s128_tl2s128____gemver_c_kernel_gemver_line105_loop_c_44_c_3243310,	Prediction: 	3.14771e+06 ,Target: 	3.24331e+06 
For benchmark_mat_mul____mat_mult_128_jik_8943190,	Prediction: 	2.58127e+08 ,Target: 	8.94319e+06 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2012_18____bt_c_compute_rhs_line2012_loop_c_18_c_6910150,	Prediction: 	7.18363e+06 ,Target: 	6.91015e+06 
For benchmark_codelet_npb_UA_SNU_utils_c_reciprocal_line43_0____utils_c_reciprocal_line43_loop_c_0_c_313512,	Prediction: 	473099 ,Target: 	313512 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1642_0____sp_c_compute_rhs_line1642_loop_c_0_c_140677,	Prediction: 	239415 ,Target: 	140677 
For benchmark_array_add____array_add_f32_no_simd_2075,	Prediction: 	1142.6 ,Target: 	2075 
For benchmark_codelet_npb_SP_sp_c_exact_rhs_line601_0____sp_c_exact_rhs_line601_loop_c_0_c_5464880,	Prediction: 	2.67956e+06 ,Target: 	5.46488e+06 
For benchmark_codelet_tsvc____tsc_c_s257_line2625_loop_c_0_c_255602,	Prediction: 	129478 ,Target: 	255602 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1892_0____bt_c_compute_rhs_line1892_loop_c_0_c_5860490,	Prediction: 	2.29405e+06 ,Target: 	5.86049e+06 
For benchmark_mat_mul____mat_mult_4_kij_48,	Prediction: 	39.8195 ,Target: 	48 
For benchmark_repeated_hash____hash_64_376,	Prediction: 	215.46 ,Target: 	376 
For benchmark_codelet_tsvc____tsc_c_s176_line1822_loop_c_0_c_112035,	Prediction: 	65093.4 ,Target: 	112035 
For benchmark_codelet_liblinear____c_tron_trcg_l2r_l2_svc_line417_30062200,	Prediction: 	2.38806e+07 ,Target: 	3.00622e+07 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1531_0____sp_c_compute_rhs_line1531_loop_c_0_c_7341510,	Prediction: 	4.63922e+06 ,Target: 	7.34151e+06 
For benchmark_nbody____advance_238338,	Prediction: 	118728 ,Target: 	238338 
For benchmark_codelet_npb_UA_SNU_utils_c_adds2m1_line120_0____init_arrays_498800,	Prediction: 	2.21798e+06 ,Target: 	498800 
For benchmark_array_min____f64_min_no_simd_2076,	Prediction: 	1246.38 ,Target: 	2076 
For benchmark_codelet_tsvc____tsc_c_s312_line3480_loop_c_1_c_96025,	Prediction: 	169518 ,Target: 	96025 
For benchmark_codelet_polybench_datamining_covariance_covariance_c_kernel_covariance_line81_0____covariance_c_kernel_covariance_line81_loop_c_0_c_7243180,	Prediction: 	5.72203e+06 ,Target: 	7.24318e+06 
For benchmark_codelet_tsvc____tsc_c_set1ds_line100_loop_c_0_c_14005,	Prediction: 	73233.7 ,Target: 	14005 
For benchmark_codelet_polybench_linear_algebra_kernels_mvt_mvt_c_kernel_mvt_line91_44____mvt_c_kernel_mvt_line91_loop_c_44_c_1041740,	Prediction: 	723532 ,Target: 	1.04174e+06 
For benchmark_codelet_tsvc____tsc_c_s281_line3165_loop_c_3_c_64987,	Prediction: 	67800.2 ,Target: 	64987 
For benchmark_codelet_npb_SP_sp_c_lhsinit_line811_612____sp_c_lhsinit_line811_loop_c_612_c_18735200,	Prediction: 	1.66298e+07 ,Target: 	1.87352e+07 
For benchmark_codelet_tsvc____tsc_c_s173_line1740_loop_c_0_c_28704,	Prediction: 	49195.7 ,Target: 	28704 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1892_id4o6_jl1f2_tl3s128_tl4s8____bt_c_compute_rhs_line1892_loop_c_361_c_8163960,	Prediction: 	7.81179e+06 ,Target: 	8.16396e+06 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1113_3____lloops_c_kernels_line1113_loop_c_3_c_9050,	Prediction: 	11874.6 ,Target: 	9050 
For benchmark_codelet_npb_UA_SNU_diffuse_c_diffusion_line63_12____diffuse_c_diffusion_line63_loop_c_12_c_753378,	Prediction: 	570889 ,Target: 	753378 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2148_12____bt_c_compute_rhs_line2148_loop_c_12_c_129607,	Prediction: 	202357 ,Target: 	129607 
For benchmark_codelet_polybench_linear_algebra_solvers_gramschmidt_gramschmidt_c_init_array_line33_0____gramschmidt_c_init_array_line33_loop_c_0_c_25315100,	Prediction: 	2.65382e+07 ,Target: 	2.53151e+07 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1989_12____bt_c_compute_rhs_line1989_loop_c_12_c_49111,	Prediction: 	46369.8 ,Target: 	49111 
For benchmark_codelet_tsvc____tsc_c_s1115_line1031_loop_c_8_c2_119541,	Prediction: 	120384 ,Target: 	119541 
For benchmark_nbody____energy_137,	Prediction: 	115.093 ,Target: 	137 
For benchmark_codelet_tsvc____tsc_c_vbor_line5389_loop_c_0_c_96026,	Prediction: 	125221 ,Target: 	96025.9 
For benchmark_codelet_livermore_default_lloops_c_kernels_line1031_0____lloops_c_kernels_line1031_loop_c_0_c_3064,	Prediction: 	5647.83 ,Target: 	3064 
For benchmark_codelet_tsvc____tsc_c_s315_line3566_loop_c_0_c_28025,	Prediction: 	50590.2 ,Target: 	28025 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_init_array_line47_0____2mm_c_init_array_line47_loop_c_0_c_16341800,	Prediction: 	3.31279e+07 ,Target: 	1.63418e+07 
For benchmark_codelet_npb_UA_SNU_utils_c_adds2m1_line120_0____utils_c_adds2m1_line120_loop_c_0_c_459911,	Prediction: 	130357 ,Target: 	459911 
For benchmark_codelet_tsvc____tsc_c_s1281_line3194_loop_c_0_c_21748,	Prediction: 	170616 ,Target: 	21748 
For benchmark_codelet_polybench_linear_algebra_blas_syrk_syrk_c_init_array_line39_0____syrk_c_init_array_line39_loop_c_0_c_25653300,	Prediction: 	1.09613e+08 ,Target: 	2.56533e+07 
For benchmark_codelet_tsvc____tsc_c_s2251_line2414_loop_c_0_c_91028,	Prediction: 	92108.7 ,Target: 	91028 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1508_0____sp_c_compute_rhs_line1508_loop_c_0_c_67536,	Prediction: 	64440.6 ,Target: 	67536 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line112_0____gemver_c_kernel_gemver_line112_loop_c_0_c_11813700,	Prediction: 	8.48022e+06 ,Target: 	1.18137e+07 
For benchmark_codelet_npb_LU_lu_c_blts_line193_0____lu_c_blts_line193_loop_c_0_c_126545,	Prediction: 	158187 ,Target: 	126545 
For benchmark_codelet_polybench_linear_algebra_blas_gemver_gemver_c_kernel_gemver_line112_8____gemver_c_kernel_gemver_line112_loop_c_8_c_11975400,	Prediction: 	1.64137e+07 ,Target: 	1.19754e+07 
For benchmark_codelet_tsvc____tsc_c_s231_line2017_loop_c_32_c_23595,	Prediction: 	29519.5 ,Target: 	23595 
For benchmark_codelet_npb_BT_bt_c_exact_rhs_line300_358____bt_c_exact_rhs_line300_loop_c_358_c_7468310,	Prediction: 	9.97048e+06 ,Target: 	7.46831e+06 
For benchmark_codelet_tsvc____tsc_c_vbor_line5367_loop_c_0_c_591,	Prediction: 	364.722 ,Target: 	591 
For benchmark_poisson____set_analytical_solution_dbc_1d_2501,	Prediction: 	5843.21 ,Target: 	2501 
For benchmark_codelet_npb_SP_sp_c_lhsx_line885_0____sp_c_lhsx_line885_loop_c_0_c_27753,	Prediction: 	19005.3 ,Target: 	27753 
For benchmark_codelet_tsvc____tsc_c_vpvts_line5225_loop_c_0_c_8020,	Prediction: 	14061.5 ,Target: 	8020 
For benchmark_codelet_tsvc____tsc_c_s1119_line1148_loop_c_0_c_20407,	Prediction: 	56978.1 ,Target: 	20407 
For benchmark_codelet_polybench_stencils_fdtd_2d_fdtd_2d_c_init_array_line38_0____fdtd_2d_c_init_array_line38_loop_c_0_c_15815800,	Prediction: 	1.46253e+07 ,Target: 	1.58158e+07 
For benchmark_codelet_tsvc____tsc_c_s317_line3642_loop_c_0_c_48017,	Prediction: 	91883.8 ,Target: 	48017 
For benchmark_mat_mul____mat_mult_256_jik_153019008,	Prediction: 	3.31768e+08 ,Target: 	1.53019e+08 
For benchmark_codelet_npb_UA_SNU_utils_c_adds1m1_line132_0____utils_c_adds1m1_line132_loop_c_0_c_473846,	Prediction: 	129884 ,Target: 	473846 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line1808_0____bt_c_compute_rhs_line1808_loop_c_0_c_9944370,	Prediction: 	6.95204e+06 ,Target: 	9.94436e+06 
